WORDCOUNTS,WEIGHT
the,721
and,455
of,396
usepackage,352
in,314
to,295
welfare,268
are,237
for,221
that,208
whites,190
is,182
on,149
blacks,145
latinos,136
a,134
stereotypes,126
states,119
racial,115
as,105
about,102
more,102
renewcommand,96
black,94
or,89
work,88
not,85
latino,84
with,80
this,79
ethnic,75
disproportionately,72
context,68
ethic,67
cyr,64
document,64
spending,64
lazy,64
their,63
state,61
support,59
be,57
it,56
white,53
at,52
they,51
were,49
have,47
between,47
likely,45
model,44
political,43
less,42
all,41
variables,40
i,39
may,39
poor,39
who,39
table,39
preferences,38
think,38
than,37
results,35
these,35
level,35
self,34
by,34
end,34
variable,34
relationship,33
begin,33
declaretextfontcommand,32
encodingdefault,32
empty,32
textcyr,32
mathrsfs,32
wncyss,32
portland,32
rmdefault,32
fontenc,32
xspace,32
bm,32
normalfont,32
contact,32
stmaryrd,32
amsbsy,32
pifont,32
landscape,32
sfdefault,32
amsmath,32
amsxtra,32
selectfont,32
newcommand,32
aastex,32
textcomp,32
amsfonts,32
believe,32
declaremathsizes,32
wncyr,32
documentclass,32
amssymb,32
pagestyle,32
if,31
whether,31
effect,30
because,30
also,30
views,30
hypothesis,30
will,29
americans,28
however,28
when,28
but,28
significant,27
income,27
an,27
decrease,27
hispanics,26
from,26
want,26
gilens,25
was,25
p,25
we,25
one,24
hispanic,24
hardworking,24
controls,24
models,24
negative,23
since,23
influence,23
data,23
people,23
only,23
see,23
there,22
individualism,22
increase,22
most,21
family,21
both,21
those,20
has,20
important,20
year,20
spend,20
economic,19
african,19
government,18
greater,18
scored,18
two,18
which,18
can,18
education,18
s,17
stereotype,17
age,17
dependent,17
social,17
would,17
article,17
while,17
does,16
respondents,16
media,16
no,16
reform,16
sentiment,16
then,16
lazier,16
coefficient,16
interest,15
related,15
status,15
three,15
antiwelfare,15
constant,15
nes,15
years,15
group,14
such,14
how,14
changes,14
generally,14
though,14
population,14
scale,14
well,14
county,14
same,14
high,14
into,14
among,14
immigrants,13
numbers,13
threat,13
using,13
positive,13
many,13
sex,13
party,13
time,13
suggests,13
national,13
ols,12
large,12
might,12
other,12
marital,12
found,12
policies,12
prevalence,12
therefore,12
republican,12
toward,12
new,12
use,12
so,12
over,12
scores,12
attitudes,12
recipients,12
should,12
groups,11
live,11
percentage,11
levels,11
benefits,11
impact,11
had,11
result,11
public,11
research,11
proximity,11
note,11
reliant,11
size,11
include,11
race,11
composition,10
conservative,10
order,10
dummies,10
edsall,10
do,10
where,10
findings,10
predictors,10
program,10
attitude,10
why,10
each,10
much,10
racially,10
expect,9
policy,9
consistent,9
differences,9
some,9
point,9
animosity,9
even,9
federal,9
study,9
n,9
could,9
out,9
census,9
r,9
own,9
interpretation,9
similarly,9
fact,9
areas,9
number,9
including,9
controlling,9
standard,9
benefit,9
least,8
survey,8
possible,8
prejudice,8
rates,8
higher,8
proportion,8
furthermore,8
example,8
mendelberg,8
still,8
under,8
included,8
ahead,8
become,8
been,8
often,8
them,8
maintain,8
tanf,8
programs,8
shown,8
area,8
determine,7
rolls,7
includes,7
general,7
negatively,7
direct,7
means,7
affect,7
explain,7
lower,7
et,7
discretion,7
driving,7
al,7
demographic,7
diverse,7
made,7
explanation,7
errors,7
responsibility,7
parentheses,7
get,7
country,7
contextual,7
pooled,7
ses,7
given,7
measure,7
families,7
question,7
correlated,7
effects,7
strong,7
measures,6
studies,6
holding,6
contexts,6
test,6
first,6
real,6
case,6
sign,6
labor,6
against,6
find,6
respondent,6
across,6
politicians,6
feel,6
based,6
poverty,6
literature,6
its,6
minority,6
my,6
change,6
highly,6
various,6
make,6
vs,6
perceived,6
adjusted,6
argues,6
asian,6
previous,6
low,6
insignificant,6
force,6
share,6
set,6
different,6
did,6
far,6
what,6
conversely,6
evidence,6
roughly,6
images,6
estimated,5
american,5
being,5
rate,5
help,5
system,5
election,5
affiliation,5
without,5
growth,5
mean,5
opportunity,5
neighborhood,5
consider,5
clearly,5
additional,5
appear,5
block,5
significantly,5
personal,5
tested,5
small,5
members,5
robust,5
bobo,5
beliefs,5
perhaps,5
largely,5
questions,5
especially,5
let,5
slightly,5
relative,5
independent,5
examine,5
must,5
control,5
particular,5
theory,5
through,5
cash,5
our,5
opinions,5
measured,5
increased,5
early,5
asked,5
difficult,4
done,4
alone,4
true,4
ways,4
either,4
certainly,4
utilization,4
influences,4
decreased,4
somewhat,4
sample,4
tinged,4
underlying,4
selection,4
severed,4
fig,4
his,4
basic,4
unit,4
similar,4
importance,4
understand,4
category,4
perceptions,4
breeds,4
undeserving,4
root,4
amity,4
seven,4
appears,4
placed,4
opposition,4
none,4
participation,4
appeals,4
place,4
issues,4
actually,4
responses,4
presented,4
hard,4
maine,4
always,4
up,4
plausible,4
appropriate,4
finds,4
he,4
matter,4
nonetheless,4
play,4
decisions,4
makes,4
thought,4
noted,4
rather,4
law,4
stories,4
exclusion,4
decreases,4
men,4
increases,4
non,4
local,4
meaningful,4
link,4
clustered,4
concern,4
food,4
individuals,4
california,4
authors,4
recipient,4
interpret,4
individual,4
times,4
like,4
statistically,4
respectively,4
sensitive,4
analysis,4
extremely,4
environment,4
curious,4
argue,4
oliver,4
better,4
according,4
implicit,4
making,4
getting,4
eligibility,4
administration,4
isolated,4
come,4
finding,4
finally,4
instead,4
divergent,4
taylor,4
grants,4
zero,3
limits,3
concerned,3
adopt,3
affected,3
implies,3
designed,3
second,3
services,3
former,3
fixed,3
predominantly,3
undocumented,3
continue,3
suggesting,3
analyses,3
tap,3
afdc,3
linear,3
money,3
representations,3
prior,3
alter,3
obvious,3
very,3
liberals,3
feldman,3
segregation,3
frequencies,3
dependence,3
quality,3
due,3
little,3
voters,3
cases,3
nor,3
estimate,3
act,3
funds,3
legal,3
brought,3
bit,3
coefficients,3
driven,3
too,3
isolation,3
access,3
depicted,3
off,3
residential,3
near,3
possibility,3
improve,3
failure,3
conservatives,3
future,3
residents,3
part,3
coded,3
used,3
during,3
president,3
count,3
interracial,3
suggest,3
exclude,3
presence,3
brown,3
indeed,3
overall,3
labeled,3
limited,3
opportunities,3
clawson,3
cutoff,3
neither,3
reconciliation,3
assistance,3
wright,3
experiment,3
zaller,3
ask,3
missing,3
shows,3
children,3
hand,3
belief,3
entitlement,3
imputed,3
breakdown,3
values,3
looking,3
hypotheses,3
actual,3
nothing,3
dummy,3
significance,3
logic,3
iyengar,3
period,3
kept,3
after,3
provides,3
latter,3
class,3
dollars,3
separate,3
