WORDCOUNTS,WEIGHT
the,857
usepackage,649
of,505
and,375
status,273
in,266
exchange,223
to,220
is,217
caste,199
renewcommand,177
black,166
for,164
white,161
that,154
a,144
model,141
cyr,118
document,118
are,111
educational,100
with,97
models,96
couples,89
s,87
have,81
as,76
from,75
be,75
by,63
education,63
on,61
begin,60
declaretextfontcommand,59
selectfont,59
empty,59
textcyr,59
mathrsfs,59
wncyss,59
portland,59
rmdefault,59
fontenc,59
xspace,59
bm,59
normalfont,59
stmaryrd,59
pifont,59
encodingdefault,59
amsbsy,59
end,59
landscape,59
sfdefault,59
amsmath,59
amsxtra,59
newcommand,59
aastex,59
textcomp,59
amsfonts,59
declaremathsizes,59
documentclass,59
wncyr,59
amssymb,59
pagestyle,59
data,58
more,56
one,53
homogamy,53
this,51
theory,49
all,47
has,47
i,46
spouses,45
spouse,45
census,44
than,44
but,44
table,44
p,42
or,42
categories,42
their,41
an,41
intermarriage,39
not,39
log,39
fu,38
between,38
racial,37
linear,37
blacks,37
qian,36
if,35
other,34
would,33
whites,32
same,31
each,31
ses,31
it,30
marriage,30
because,30
married,29
robust,29
merton,29
different,29
endogamy,27
only,27
both,27
results,26
which,26
were,26
negative,25
young,25
hispanic,25
support,24
interactions,24
standard,24
evidence,24
race,24
at,23
binomial,23
about,23
way,22
davis,22
had,22
non,22
mathrm,21
kalmijn,21
hed,21
wed,21
errors,21
two,21
so,21
been,21
was,20
set,20
statistics,19
when,19
see,19
number,19
can,19
women,18
u,18
whose,18
n,18
intermarried,18
men,18
findings,18
years,18
inequality,17
higher,17
most,17
year,17
interracial,17
these,17
ages,17
parameter,17
empirical,17
high,17
interaction,17
they,16
group,16
first,16
simple,16
overdispersion,16
hypergamy,16
general,16
literature,16
social,16
three,16
analysis,16
should,16
significant,15
such,15
used,15
husbands,14
gap,14
available,14
analyses,14
some,14
possible,14
no,14
also,14
attainment,14
use,14
parameters,14
note,14
ordinary,14
level,14
zero,13
cells,13
measures,13
may,13
four,13
marry,13
fit,13
where,13
samples,13
states,13
measure,13
e,12
low,12
tests,12
who,12
united,12
lrt,12
difference,12
market,11
consistent,11
sample,11
compared,11
predicted,11
out,11
gender,11
my,11
intermarriages,11
will,11
regardless,11
husband,11
force,11
school,11
ratio,11
what,11
form,11
assumptions,11
summary,11
chi,10
test,10
partners,10
since,10
tables,10
marital,10
levels,10
similar,10
age,10
important,10
based,10
its,10
people,10
small,10
wife,10
nearly,10
bic,10
especially,10
given,10
hypothesis,10
tend,9
might,9
take,9
there,9
case,9
key,9
wrace,9
rather,9
l,9
hrace,9
mean,9
category,9
coefficients,9
could,9
mate,9
place,9
family,9
positive,9
time,9
patterns,9
fits,9
times,9
freedman,9
over,9
problem,9
freedom,9
tabular,9
df,9
among,9
college,8
complex,8
half,8
regression,8
includes,8
cases,8
leamer,8
across,8
how,8
show,8
equal,8
marriages,8
own,8
statistically,8
many,8
shows,8
pattern,8
less,8
values,8
full,8
theoretical,8
relative,8
figure,8
wives,8
here,8
maximum,8
include,8
coefficient,8
recent,8
groups,7
represent,7
lower,7
long,7
advantage,7
very,7
along,7
kind,7
even,7
without,7
his,7
term,7
degrees,7
forces,7
least,7
using,7
second,7
make,7
likelihood,7
square,7
woman,7
range,7
actual,7
blau,7
theories,7
sensitivity,7
italic,7
we,7
poisson,7
median,7
tailed,7
variable,7
then,7
must,7
partner,7
best,7
born,7
according,7
dyadic,7
defined,7
specific,7
potential,7
much,7
expect,6
into,6
either,6
every,6
secondary,6
differences,6
mating,6
attainments,6
special,6
occupational,6
greater,6
lead,6
persons,6
older,6
published,6
research,6
critical,6
goodness,6
fact,6
reasons,6
adults,6
raceendogamy,6
usually,6
elder,6
articles,6
diagonal,6
goode,6
while,6
reported,6
off,6
racially,6
strong,6
agresti,6
o,5
bias,5
attractiveness,5
variety,5
potentially,5
within,5
takes,5
sophisticated,5
account,5
bottom,5
authors,5
against,5
six,5
third,5
mates,5
indistinguishable,5
distribution,5
means,5
ekeh,5
comparisons,5
cancer,5
uses,5
result,5
boxes,5
appears,5
population,5
cannot,5
however,5
well,5
basis,5
broad,5
endorsed,5
below,5
prevalence,5
influence,5
schoen,5
society,5
reduced,5
still,5
hblack,5
selection,5
under,5
becker,5
question,5
present,5
simplicity,5
degree,5
formal,5
hispanics,5
function,5
why,5
article,5
slightly,5
residual,5
class,5
saturated,5
any,5
specification,5
following,5
simply,5
generalized,5
weights,5
introduced,5
arrows,5
value,5
substantial,5
duration,5
common,4
dissolution,4
assortative,4
sets,4
easily,4
studies,4
position,4
total,4
words,4
wirth,4
achievement,4
substantive,4
cell,4
hypogamy,4
king,4
bases,4
fitting,4
pre,4
greene,4
point,4
goldhamer,4
author,4
century,4
rejects,4
underlying,4
highest,4
single,4
