WORDCOUNTS,WEIGHT
the,743
of,493
to,418
and,414
in,337
that,305
a,269
for,177
is,176
as,152
are,148
relationships,121
parallel,104
we,102
or,92
s,89
on,87
be,87
by,86
members,86
an,80
from,78
ipn,76
ipns,73
such,66
they,65
with,62
motivation,61
which,61
not,60
it,59
one,59
have,58
this,56
bn,56
other,54
their,54
peers,52
industry,49
more,45
market,44
usepackage,44
member,42
survey,42
learning,42
these,42
group,41
at,40
e,39
performance,38
knowledge,38
two,37
you,37
than,36
who,35
g,34
important,34
our,34
there,33
capitalists,32
firms,32
do,31
social,30
business,30
first,29
may,29
groups,28
same,28
another,28
while,28
among,28
network,27
auto,27
industries,26
because,26
each,26
through,26
data,25
sources,24
networks,24
particular,24
most,24
but,24
institutions,24
well,23
many,23
remodeling,23
question,23
its,22
about,22
all,22
see,22
since,21
were,21
relationship,21
competitors,21
different,20
similar,20
when,20
results,20
also,20
can,20
horizontal,19
common,19
if,19
twenty,19
u,19
mechanisms,19
was,19
research,19
value,19
make,19
time,19
why,19
capitalist,18
has,18
some,18
how,18
importance,18
participation,18
would,18
provide,18
then,18
into,17
firm,17
cf,17
markets,17
will,17
competition,17
vertical,17
membership,17
what,17
economy,17
them,17
generally,16
second,16
exchange,16
often,16
seem,16
meeting,16
company,15
accountability,15
no,15
sense,15
new,15
meetings,15
very,15
information,15
typically,15
those,14
competitive,14
distribution,14
rivals,14
he,14
indeed,14
contacts,14
trade,14
peer,14
dimensions,14
given,14
seems,13
thus,13
p,13
your,13
several,13
less,13
number,13
significant,13
dealer,13
types,13
between,13
renewcommand,12
source,12
respondents,12
even,12
critique,12
having,12
example,12
institution,12
least,12
useful,12
quite,12
dealers,12
enterprises,12
addition,12
local,12
so,12
share,12
strong,12
limits,11
desire,11
key,11
rather,11
changes,11
us,11
three,11
must,11
obtain,11
focus,11
designed,10
capacity,10
conducted,10
main,10
had,10
participants,10
others,10
both,10
practices,10
likely,9
definition,9
reasons,9
within,9
document,9
his,9
after,9
support,9
based,9
facilitate,9
term,9
used,9
related,9
participate,9
appeal,9
rankings,9
identified,9
only,9
gain,9
mean,9
host,9
zuckerman,9
over,9
control,9
form,9
include,9
association,9
partners,8
cyr,8
higher,8
process,8
retail,8
reason,8
general,8
four,8
greater,8
cannot,8
improve,8
work,8
people,8
t,8
level,8
prevalence,8
small,8
dedicated,8
provided,8
sales,8
suppliers,8
financial,8
efforts,8
degree,8
processes,8
services,8
described,8
provides,8
been,8
five,8
associations,8
owner,8
reported,8
role,8
states,8
sharing,8
asked,8
give,7
berk,7
across,7
proportion,7
distinct,7
organization,7
clearly,7
additional,7
sabel,7
view,7
could,7
effort,7
residential,7
meet,7
however,7
wide,7
competing,7
during,7
suggest,7
few,7
activities,7
gcs,7
motivational,7
larger,7
where,7
commitments,7
achieving,7
perhaps,7
examples,7
roberts,7
high,7
tendency,7
construction,7
united,7
schneiberg,7
set,7
particularly,7
distinctive,7
maintain,7
extent,7
foundations,7
suggests,7
marketing,7
think,7
finally,7
should,7
