WORDCOUNTS,WEIGHT
the,555
of,329
and,236
in,180
to,180
for,148
is,138
a,118
that,104
ged,96
women,64
on,64
are,59
results,57
not,56
this,54
we,54
with,54
female,52
by,46
england,45
from,45
bias,44
tam,44
white,44
variables,44
be,43
effect,41
error,40
occupational,36
et,36
svp,36
sex,36
al,36
s,35
my,35
or,35
variable,34
measurement,33
have,33
an,31
as,30
than,29
devh,28
analysis,28
models,28
their,27
more,27
men,27
it,26
one,26
occupation,26
significant,26
effects,26
negative,25
composition,25
general,25
occupations,25
i,23
devaluation,23
estimates,23
will,23
if,22
these,22
findings,22
sc,22
other,21
which,21
black,21
table,21
control,20
capital,20
wage,19
may,19
but,19
specific,19
our,19
there,18
was,18
data,18
model,18
yes,17
two,17
omitted,17
bsc,17
when,17
among,17
american,16
thus,16
even,16
wages,16
he,16
both,16
human,15
working,15
can,15
correlated,15
e,14
has,14
however,14
interpretation,14
new,14
do,14
assumption,14
workers,14
between,14
they,13
into,13
journal,13
jobs,13
any,13
extension,13
replication,13
sociology,13
coefficient,13
debate,13
should,13
commentary,12
test,12
all,12
analyses,12
whites,12
tables,12
pay,12
no,12
statistical,12
p,12
because,12
article,12
different,12
at,11
market,11
correlation,11
b,11
most,11
work,11
its,11
research,11
so,11
less,11
evidence,11
does,10
earnings,10
first,10
those,10
his,10
coefficients,10
result,10
significantly,10
statistically,10
industry,10
thesis,10
also,10
noise,10
blacks,10
central,9
could,9
about,9
independent,9
then,9
shown,9
zero,8
support,8
well,8
gross,8
positive,8
many,8
ajs,8
would,8
conclusions,8
male,8
education,8
each,8
them,8
controls,8
bsvp,8
measure,8
use,7
true,7
j,7
case,7
penalty,7
preparation,7
higher,7
changes,7
show,7
out,7
vocational,7
biases,7
training,7
griliches,7
unreliability,7
included,7
discrimination,7
standard,7
regression,7
here,7
believe,7
did,7
subgroup,7
whether,7
given,7
measures,6
studies,6
experience,6
account,6
development,6
since,6
against,6
g,6
sample,6
inclusion,6
estimate,6
york,6
rather,6
square,6
university,6
impact,6
four,6
schooling,6
gender,6
used,6
social,6
comments,6
same,6
only,6
bib,6
available,6
fact,6
heavily,6
were,6
three,6
adding,6
variance,6
educational,6
methods,6
relative,6
note,6
conclusion,6
simply,6
claims,6
know,6
worth,6
report,6
what,6
theory,6
paula,6
although,6
nonsignificant,6
comparable,6
close,6
way,5
might,5
containing,5
reasons,5
differences,5
take,5
some,5
point,5
old,5
find,5
without,5
across,5
sinica,5
biased,5
just,5
n,5
important,5
union,5
shch,5
technical,5
story,5
status,5
errors,5
quite,5
small,5
generally,5
subgroups,5
make,5
direction,5
us,5
omission,5
toward,5
years,5
made,5
factor,5
significance,5
high,5
tests,5
been,5
kilbourne,5
must,5
set,5
argue,5
while,5
level,5
interaction,5
much,5
race,5
hypothesis,5
common,4
estimated,4
groups,4
large,4
inequality,4
being,4
consistent,4
titles,4
jackson,4
prior,4
review,4
due,4
interest,4
hanushek,4
cultural,4
l,4
adds,4
levels,4
johnston,4
proportion,4
after,4
consequences,4
weak,4
dot,4
found,4
typical,4
reply,4
worker,4
big,4
further,4
omitting,4
r,4
literature,4
tenure,4
issues,4
relevance,4
forces,4
collinear,4
prices,4
correct,4
noisy,4
veteran,4
always,4
therefore,4
second,4
academia,4
requirement,4
economic,4
indeed,4
adjusting,4
under,4
favorable,4
smsa,4
really,4
validity,4
see,4
shifts,4
multicollinearity,4
including,4
empirical,4
theoretical,4
authors,4
interpretations,4
respectively,4
residual,4
testing,4
often,4
articles,4
equation,4
econometrics,4
returns,4
particularly,4
very,4
absolutely,4
better,4
pooled,4
extent,4
produce,4
press,4
using,4
think,4
question,4
difficult,3
ols,3
group,3
ways,3
completely,3
predominantly,3
either,3
address,3
referees,3
words,3
stringent,3
estimation,3
thank,3
able,3
emphasized,3
within,3
key,3
right,3
west,3
taking,3
such,3
reject,3
past,3
econometric,3
expected,3
nor,3
contrary,3
employers,3
y,3
mechanism,3
surprisingly,3
how,3
basic,3
midwest,3
ns,3
direct,3
study,3
reason,3
parentheses,3
clearly,3
driven,3
m,3
view,3
based,3
sociological,3
reviews,3
produced,3
cannot,3
analogous,3
scale,3
explain,3
failure,3
claim,3
comment,3
consistently,3
actually,3
change,3
indicator,3
modest,3
tony,3
certainly,3
up,3
south,3
cps,3
discriminatory,3
action,3
still,3
above,3
interactions,3
percentage,3
pp,3
hourly,3
dummies,3
published,3
put,3
addition,3
added,3
fundamental,3
agree,3
pennsylvania,3
present,3
where,3
another,3
reveals,3
strongly,3
controlling,3
worse,3
nothing,3
individuals,3
previous,3
dummy,3
low,3
points,3
individual,3
like,3
structure,3
provide,3
chance,3
who,3
interplay,3
responsible,3
school,3
ruses,3
following,3
log,3
why,3
over,3
specialized,3
sampling,3
best,3
perfectly,3
thedictionary,3
selected,3
add,3
problem,3
ses,3
size,3
conclude,3
step,3
firms,3
argument,3
argues,3
include,3
states,3
measured,3
bigger,3
shift,3
supported,3
strong,3
doing,3
done,2
correlations,2
represent,2
credibility,2
college,2
alone,2
manuscript,2
likely,2
criticizes,2
stanek,2
favor,2
policy,2
virtually,2
replicate,2
uses,2
edu,2
source,2
file,2
lower,2
taken,2
attempt,2
scientists,2
assess,2
assertion,2
producing,2
intriligator,2
survey,2
raised,2
principal,2
opposite,2
reading,2
somewhat,2
replies,2
racial,2
designs,2
takes,2
badly,2
draws,2
u,2
reanalysis,2
cain,2
studenmund,2
vol,2
implies,2
marked,2
characterize,2
zvi,2
measuring,2
say,2
cited,2
controlled,2
labor,2
includes,2
explained,2
relatively,2
restore,2
z,2
lieberson,2
back,2
differently,2
compared,2
left,2
critique,2
ignore,2
treiman,2
philadelphia,2
induces,2
main,2
absent,2
compatible,2
remain,2
hermsen,2
examined,2
thing,2
determination,2
downward,2
consider,2
organization,2
section,2
misspecified,2
additional,2
follow,2
beyond,2
requires,2
conditional,2
erroneous,2
strategy,2
undermines,2
counsel,2
nontrivial,2
whereas,2
greater,2
kennedy,2
pitfalls,2
academic,2
supporters,2
population,2
record,2
justifies,2
gained,2
basis,2
line,2
future,2
part,2
competing,2
tale,2
postulated,2
collective,2
away,2
good,2
below,2
theoretically,2
suggest,2
appended,2
contrast,2
highly,2
presence,2
credible,2
dependent,2
world,2
correspondence,2
finds,2
seemed,2
barbara,2
portion,2
minor,2
penalized,2
short,2
return,2
hold,2
omits,2
guide,2
edited,2
makes,2
acker,2
editorial,2
complete,2
odds,2
reports,2
picture,2
useful,2
organizations,2
critiques,2
skill,2
estimators,2
striking,2
classical,2
cure,2
becker,2
imperfect,2
discussed,2
serious,2
simple,2
vocationally,2
answer,2
heckman,2
degree,2
pooling,2
disease,2
disagree,2
values,2
parameter,2
samples,2
refers,2
submitted,2
net,2
numbered,2
plim,2
chosen,2
full,2
premium,2
obtained,2
interacted,2
lose,2
especially,2
sense,2
assessing,2
danger,2
exactly,2
translate,2
differ,2
