WORDCOUNTS,WEIGHT
the,794
of,522
usepackage,429
to,361
in,360
and,236
is,227
that,209
a,208
status,130
for,119
renewcommand,117
as,108
s,107
are,104
i,100
attachments,95
or,94
be,82
which,81
from,81
cyr,78
document,78
on,78
model,74
by,73
this,71
j,70
social,70
it,69
quality,69
actors,60
an,59
not,58
more,57
with,57
than,50
end,44
other,43
others,42
one,41
choice,41
encodingdefault,39
empty,39
mathrsfs,39
wncyss,39
individual,39
portland,39
rmdefault,39
fontenc,39
xspace,39
bm,39
normalfont,39
declaretextfontcommand,39
stmaryrd,39
pifont,39
amsbsy,39
landscape,39
sfdefault,39
amsmath,39
amsxtra,39
selectfont,39
newcommand,39
aastex,39
textcomp,39
begin,39
amsfonts,39
declaremathsizes,39
documentclass,39
wncyr,39
amssymb,39
textcyr,39
pagestyle,39
attachment,38
between,38
they,37
equilibrium,37
network,36
actor,36
individuals,36
can,36
at,35
if,35
but,35
all,34
differences,33
each,33
groups,32
their,32
attributions,31
positions,30
will,30
observed,30
group,29
because,29
some,29
data,28
q,27
these,27
judgments,27
also,26
across,25
when,25
have,25
those,24
hierarchy,23
even,23
influence,23
two,23
welfare,22
n,22
greater,22
about,22
proposition,22
asymmetry,22
most,21
people,21
small,21
only,21
do,21
then,21
any,21
has,20
toward,20
time,20
structure,20
receive,19
who,19
what,19
her,19
size,19
study,18
attention,18
predictions,18
distribution,18
difference,18
should,18
there,17
such,17
however,17
hierarchies,17
less,17
given,17
result,16
positive,16
were,16
large,15
general,15
no,15
ij,15
research,15
same,15
distance,15
values,15
sufficiently,15
would,15
function,15
qualities,15
omega,14
case,14
networks,14
propositions,14
his,14
correlation,14
assume,14
bales,14
everyone,13
exogenous,13
underlying,13
second,13
directed,13
note,13
stable,13
rewards,12
into,12
self,12
may,12
rather,12
similar,12
structural,12
patterns,12
so,12
relative,12
here,12
set,12
interaction,12
words,11
theoretical,11
possible,11
implies,11
alter,11
without,11
direct,11
well,11
test,11
value,11
therefore,11
significant,11
relationship,11
analysis,11
person,11
level,11
slope,11
you,11
does,10
studies,10
position,10
inequality,10
first,10
else,10
quantity,10
third,10
how,10
process,10
sociometric,10
structures,10
newcomb,10
formal,10
socially,10
alters,10
following,10
over,10
them,10
deference,9
correlations,9
fraternity,9
system,9
task,9
account,9
behavior,9
framework,9
relationships,9
g,9
approval,9
k,9
just,9
important,9
further,9
part,9
example,9
own,9
organizations,9
increases,9
empirical,9
hypotheses,9
high,9
outcomes,9
she,9
theory,9
although,9
zero,8
e,8
either,8
tradition,8
resulting,8
within,8
determined,8
say,8
thus,8
perspective,8
higher,8
predicted,8
sum,8
allocation,8
impact,8
basis,8
under,8
members,8
fact,8
idea,8
present,8
see,8
another,8
assumption,8
three,8
someone,8
like,8
negative,8
dissimilarity,8
respect,8
must,8
offers,8
quintuplets,8
current,8
section,8
table,8
particular,8
states,8
themselves,8
vary,8
much,8
among,8
might,7
corner,7
consequently,7
intuition,7
mechanism,7
contributions,7
reason,7
