WORDCOUNTS,WEIGHT
and,27
the,26
of,26
is,21
in,17
a,12
at,10
university,10
sociology,7
currently,6
she,6
his,6
on,6
research,6
professor,5
state,5
gender,5
he,4
include,4
behavior,4
relationships,3
to,3
health,3
green,3
an,3
interests,3
well,3
for,3
book,3
as,3
knowledge,3
with,3
bowling,3
konstanz,2
department,2
author,2
based,2
her,2
social,2
culture,2
project,2
foreign,2
has,2
d,2
working,2
institute,2
studying,2
antisocial,2
rutgers,2
being,2
financial,2
exchange,2
between,2
ph,2
about,2
deviant,2
consequences,2
emotion,2
urs,2
children,2
adolescent,2
bruegger,2
assistant,2
which,2
parenthood,2
formation,2
impact,1
from,1
giordano,1
nimh,1
dynamics,1
development,1
difference,1
karin,1
module,1
industrialization,1
papers,1
violence,1
whether,1
own,1
nature,1
also,1
recently,1
relationship,1
postsocial,1
experience,1
making,1
involvement,1
heterosexual,1
york,1
evaluation,1
gss,1
cetina,1
member,1
follow,1
sector,1
forthcoming,1
change,1
published,1
course,1
levi,1
l,1
fellow,1
economic,1
long,1
ethnography,1
doctoral,1
public,1
building,1
how,1
comparative,1
truth,1
sexual,1
activity,1
theory,1
aspects,1
care,1
states,1
business,1
trading,1
male,1
trained,1
aging,1
local,1
berkeley,1
simon,1
over,1
status,1
who,1
peer,1
partner,1
w,1
rudolph,1
martin,1
all,1
addition,1
literature,1
projects,1
make,1
presently,1
work,1
family,1
currency,1
life,1
policy,1
cultures,1
germany,1
establishing,1
several,1
received,1
informational,1
influence,1
bodies,1
longitudinal,1
explanation,1
dealers,1
leda,1
global,1
s,1
offenders,1
vivek,1
student,1
kanellakos,1
capitalist,1
decisions,1
individuals,1
class,1
expression,1
concept,1
societies,1
study,1
mental,1
psychological,1
holds,1
peggy,1
variations,1
part,1
analysis,1
relation,1
criminal,1
chibber,1
nsfh,1
distinguished,1
previously,1
united,1
locked,1
current,1
differences,1
related,1
methodological,1
delinquency,1
juvenile,1
women,1
structure,1
early,1
economics,1
investigating,1
chronic,1
affective,1
up,1
postdoctoral,1
any,1
new,1
john,1
sciences,1
studies,1
transition,1
renae,1
association,1
evenson,1
knorr,1
involved,1
marital,1
researcher,1
examines,1
conducting,1
place,1
jennifer,1
cernkovich,1
female,1
among,1
self,1
americans,1
former,1
epistemic,1
there,1
c,1
stephen,1
robin,1
general,1
institutional,1
fertility,1
strain,1
dissertation,1
markets,1
term,1
time,1
late,1
men,1
roles,1
india,1
written,1
race,1
includes,1
stereotypes,1
dealer,1
focuses,1
emotions,1
another,1
decision,1
society,1
california,1
bielefeld,1
analyst,1
