WORDCOUNTS,WEIGHT
the,802
of,652
and,538
to,343
in,327
change,270
that,194
organizations,188
a,187
organizational,185
is,153
social,136
are,128
for,127
more,127
as,106
with,102
movement,98
or,96
changes,92
this,86
protest,81
organization,74
advocacy,74
by,70
political,68
be,65
an,64
from,62
not,58
on,57
service,56
s,55
between,51
such,49
likely,48
flexibility,44
environment,44
core,43
also,43
prior,42
may,42
i,41
their,40
rate,39
was,39
when,39
it,37
they,37
groups,36
failure,36
have,36
which,35
at,34
there,34
strategy,34
time,34
american,33
established,33
new,33
survival,33
less,32
significant,32
resource,31
these,31
analysis,30
national,29
strategic,28
movements,28
goals,28
conditions,28
forms,27
number,27
funding,27
institutional,27
activity,26
age,26
conservative,26
radical,26
activities,26
but,25
if,24
first,24
zald,24
strategies,24
variable,24
hypothesis,24
no,23
risk,23
university,23
results,23
associated,23
sociology,23
women,22
transitions,22
rights,22
n,22
year,22
press,22
effect,22
adaptation,22
environmental,21
journal,21
support,21
activist,21
general,20
influence,20
data,20
do,20
any,20
models,20
although,20
one,19
t,19
dynamics,19
greater,19
cultural,19
civil,19
research,19
action,19
years,19
positive,18
increases,18
increase,18
were,18
over,18
activism,18
expected,17
disruptive,17
model,17
effects,17
since,16
than,16
variables,16
study,16
structure,16
respect,16
each,16
table,16
experience,15
some,15
development,15
pp,15
however,15
edited,15
p,14
york,14
opportunity,14
processes,14
open,14
minkoff,14
particularly,14
whether,14
mccarthy,14
interaction,14
j,13
those,13
example,13
amburgey,13
promote,13
provide,13
what,13
size,13
cycles,12
other,12
able,12
context,12
case,12
has,12
review,12
ability,12
direct,12
most,12
its,12
toward,12
identity,12
become,12
relationship,12
formalization,12
form,12
measure,12
voluntary,12
mcadam,12
history,11
racial,11
improve,11
mobilization,11
coded,11
during,11
sociological,11
after,11
black,11
especially,11
availability,11
both,11
foundation,11
them,11
fi,11
measures,10
into,10
available,10
jenkins,10
democratic,10
whereas,10
public,10
significantly,10
society,10
minority,10
opportunities,10
same,10
two,10
external,10
shifts,10
would,10
ash,10
log,10
powell,10
terms,10
circumstances,10
d,10
attributes,10
specific,10
chicago,10
group,9
provision,9
timing,9
staff,9
within,9
encyclopedia,9
even,9
how,9
process,9
similar,9
consequences,9
important,9
view,9
information,9
older,9
collective,9
either,9
diminish,9
content,9
critical,9
make,9
see,9
formal,9
use,9
hypotheses,9
disbanding,9
independent,9
transformation,9
legitimacy,9
methods,9
pressures,9
changing,9
singh,9
sm,9
associations,9
feminist,9
suggests,9
spells,9
among,9
dominant,8
adopt,8
c,8
kinds,8
advantage,8
environments,8
flexible,8
younger,8
fail,8
level,8
contrast,8
characteristics,8
cycle,8
value,8
will,8
only,8
members,8
challenge,8
conformity,8
john,8
three,8
period,8
earlier,8
following,8
alternative,8
current,8
type,8
particular,8
presented,8
evidence,8
constituencies,8
increased,8
represent,7
offset,7
tend,7
necessarily,7
negative,7
repertoire,7
take,7
regression,7
resources,7
conflict,7
goal,7
barnett,7
kelly,7
without,7
impact,7
based,7
because,7
well,7
provided,7
logistic,7
about,7
represents,7
sector,7
reform,7
features,7
provides,7
been,7
united,7
membership,7
set,7
states,7
association,7
shift,7
potential,7
early,7
recent,7
does,6
legitimate,6
formed,6
second,6
quadratic,6
undertaken,6
freeman,6
staggenborg,6
analyses,6
state,6
alter,6
point,6
central,6
pursue,6
differently,6
clock,6
higher,6
organizing,6
levels,6
probability,6
means,6
favorable,6
result,6
out,6
appears,6
aging,6
participation,6
mayer,6
delacroix,6
et,6
adaptive,6
order,6
event,6
populations,6
hannan,6
al,6
experiment,6
party,6
efforts,6
fact,6
larger,6
original,6
improvements,6
last,6
nonprofit,6
internal,6
swaminathan,6
tactics,6
inertia,6
note,6
continued,6
face,6
here,6
factors,6
prospects,6
correlates,6
administration,6
conventional,6
moderate,6
decrease,6
smaller,6
supported,6
given,6
tarrow,6
situate,5
ways,5
carroll,5
total,5
updated,5
being,5
later,5
address,5
subsequent,5
committed,5
baum,5
signal,5
regarding,5
relationships,5
jitendra,5
interest,5
relatively,5
meyer,5
nor,5
vice,5
rather,5
adapt,5
space,5
organized,5
orientation,5
m,5
providing,5
appear,5
closely,5
my,5
objectives,5
events,5
burstein,5
used,5
work,5
structures,5
approach,5
presence,5
rates,5
dependent,5
paid,5
using,5
dalton,5
community,5
wind,5
direction,5
selection,5
structural,5
elapsed,5
formalized,5
already,5
declining,5
paul,5
likelihood,5
relevant,5
necessary,5
fluidity,5
craig,5
versa,5
questions,5
maintenance,5
article,5
can,5
attention,5
somewhat,5
becomes,5
directions,5
yale,5
institutionally,5
nul,5
types,5
entry,5
different,5
seem,5
did,5
ideological,5
identities,5
maintain,5
reported,5
until,5
contract,5
include,5
summary,5
dummy,5
seek,5
agency,4
enhance,4
liabilities,4
studies,4
before,4
bend,4
taken,4
attempt,4
all,4
active,4
nature,4
suggesting,4
friedkin,4
momentum,4
system,4
propensity,4
u,4
capable,4
politics,4
associational,4
behavior,4
pursuing,4
g,4
author,4
mixed,4
walter,4
perspective,4
left,4
predicted,4
growth,4
across,4
institutionalized,4
brunswick,4
censored,4
found,4
changed,4
future,4
rupp,4
part,4
place,4
records,4
forces,4
grassroots,4
indexed,4
officials,4
least,4
regardless,4
dimaggio,4
rigidity,4
periods,4
equality,4
comparative,4
limited,4
might,4
indication,4
