WORDCOUNTS,WEIGHT
the,907
of,487
and,286
in,257
to,210
a,177
is,164
for,157
that,121
are,109
we,108
county,101
homicide,100
as,97
with,95
sentence,88
prevalence,87
level,87
rate,77
not,70
model,69
on,69
by,67
be,67
cases,66
or,64
counties,62
more,59
conviction,57
severity,55
at,53
from,53
data,52
case,49
were,48
these,46
arrest,46
censored,45
between,45
our,44
hypothesis,44
than,43
models,43
this,42
variables,42
defendants,40
two,39
length,39
s,38
defendant,36
relationship,35
it,34
murder,34
rates,34
lengths,33
mean,31
other,31
victim,30
punishment,30
an,27
was,27
but,27
crime,26
log,26
have,26
effects,26
number,25
who,25
e,24
p,24
results,24
social,24
deviance,24
see,24
years,24
which,24
one,23
no,23
sentences,23
table,23
estimated,22
has,22
variation,22
outcomes,22
criminal,22
variable,22
theory,22
deterrence,22
g,21
smoking,21
all,20
thus,20
explain,20
odds,20
less,20
homicides,20
control,20
first,19
those,19
prior,19
population,19
will,19
distribution,18
because,18
well,18
does,17
if,17
per,17
victims,17
such,17
incarceration,17
convicted,17
legal,17
using,17
sanctions,17
where,17
variance,17
plea,17
measure,17
across,16
however,16
related,16
characteristics,16
predictors,16
effect,16
both,16
should,16
regression,15
inflation,15
sample,15
also,15
factors,15
test,14
since,14
may,14
probability,14
had,14
research,14
second,14
time,14
significant,14
three,14
random,14
prevalent,14
average,14
they,13
lower,13
within,13
component,13
record,13
significantly,13
portion,13
only,13
information,13
negative,12
some,12
found,12
sentencing,12
when,12
aggregate,12
values,12
net,12
differences,11
icc,11
likely,11
severe,11
b,11
coded,11
missing,11
increases,11
black,11
binary,11
each,11
associated,11
shown,11
although,11
among,11
measures,10
into,10
there,10
u,10
against,10
so,10
means,10
generally,10
greater,10
reduced,10
law,10
analyses,10
agencies,10
justice,10
decision,10
been,10
ucr,10
constant,10
outcome,10
controls,10
predicting,9
long,9
higher,9
levels,9
their,9
white,9
coefficients,9
most,9
about,9
death,9
addition,9
longer,9
durkheim,9
increase,9
inversely,9
can,9
life,9
over,9
did,9
almost,9
created,8
fixed,8
latent,8
available,8
estimates,8
estimate,8
intercept,8
statistical,8
further,8
records,8
therefore,8
pp,8
conduct,8
perhaps,8
controlling,8
low,8
would,8
fbi,8
raudenbush,8
punished,8
following,8
punishments,8
known,8
here,8
censoring,8
being,7
committed,7
point,7
behavior,7
guilty,7
conflict,7
offenders,7
even,7
rather,7
after,7
n,7
unemployed,7
imprisonment,7
logit,7
result,7
out,7
hispanic,7
example,7
its,7
year,7
status,7
order,7
do,7
proportion,7
theoretical,7
individual,7
standard,7
predatory,7
different,7
inverse,7
sentenced,7
multiple,7
gang,7
inflated,7
approximately,7
states,7
common,6
way,6
severely,6
parties,6
estimation,6
normal,6
linear,6
police,6
displays,6
amount,6
single,6
offenses,6
act,6
negatively,6
process,6
shorter,6
arrests,6
important,6
based,6
census,6
bryk,6
predicts,6
statistics,6
penalties,6
least,6
several,6
overall,6
reporting,6
decisions,6
tobit,6
valid,6
bargaining,6
degree,6
dealer,6
finally,6
general,6
high,6
regressions,6
note,6
bureau,6
predict,6
any,6
alternative,6
explanations,6
while,6
remains,6
certainty,6
vary,6
cross,6
laws,6
now,5
tend,5
explanatory,5
total,5
holding,5
before,5
file,5
consistent,5
reasons,5
state,5
principal,5
primary,5
controlled,5
century,5
expected,5
unconditional,5
weapon,5
disposed,5
category,5
strategy,5
could,5
public,5
displayed,5
trial,5
sanction,5
used,5
below,5
muthén,5
dependent,5
value,5
