WORDCOUNTS,WEIGHT
the,589
and,565
of,541
in,288
to,220
disorders,212
a,203
mental,167
disorder,162
for,148
that,135
social,100
on,100
with,99
educational,98
attainment,95
study,91
at,89
we,87
by,83
as,83
ses,80
selection,79
causation,72
are,71
status,65
research,63
is,62
effects,62
this,59
were,59
anxiety,58
not,58
et,57
al,57
our,54
depression,53
from,53
journal,50
age,50
between,50
conduct,47
american,45
model,43
school,43
new,42
antisocial,39
table,39
health,38
members,37
evidence,37
adulthood,36
an,36
these,36
was,35
or,35
may,34
certificate,34
which,33
dohrenwend,33
transition,33
using,32
dsm,31
processes,30
education,30
who,30
among,30
it,29
their,29
results,28
models,28
data,27
psychiatric,27
both,27
be,27
adolescents,26
university,26
n,26
longitudinal,26
kessler,26
analysis,26
sociology,26
first,25
measures,24
found,24
p,24
attention,24
socioeconomic,24
lower,23
s,23
has,23
influence,23
parents,23
family,23
but,23
have,23
association,23
they,22
all,22
no,22
adolescent,22
criteria,22
psychological,22
more,22
zealand,22
deficit,22
low,22
such,21
into,21
symptom,21
than,20
sample,20
also,20
diagnoses,20
sixth,20
different,20
form,20
e,19
effect,19
j,19
c,19
studies,18
york,18
sociological,18
only,18
adults,18
adolescence,17
illness,17
literature,17
stress,17
life,17
early,17
other,16
behavior,16
levels,16
occupational,16
bruce,16
m,16
significantly,16
second,16
children,16
ages,16
income,16
findings,16
add,16
child,15
psychiatry,15
internalizing,15
ability,15
young,15
scales,15
important,15
two,15
three,15
when,15
one,14
consistent,14
externalizing,14
review,14
because,14
examined,14
strata,14
missing,14
significant,14
after,14
been,14
met,14
controls,14
differences,13
dunedin,13
higher,13
across,13
factors,13
robins,13
scale,13
used,13
earn,13
personality,13
diagnosis,13
any,13
psychology,13
course,13
measured,13
if,12
transitions,12
analyses,12
development,12
likely,12
process,12
retrospective,12
symptoms,12
diagnostic,12
rates,12
pp,12
institute,12
class,12
did,12
through,12
press,12
role,12
design,11
wheaton,11
moffitt,11
psychopathology,11
yet,11
interview,11
whether,11
extent,11
suggests,11
measure,11
silva,11
specific,11
exclusive,10
later,10
robert,10
reading,10
third,10
edited,10
risk,10
b,10
statistical,10
before,10
however,10
its,10
gender,10
during,10
prevalence,10
about,10
treatment,10
time,10
iq,10
assumption,10
national,10
high,10
problems,10
clinical,10
associated,10
phil,9
link,9
g,9
predicted,9
support,9
categorical,9
based,9
r,9
onset,9
would,9
general,9
relation,9
structure,9
aneshensel,9
suggest,9
see,9
variable,9
each,9
parental,9
