WORDCOUNTS,WEIGHT
the,1304
of,718
and,658
in,417
to,359
a,333
movement,244
that,172
was,150
by,141
state,133
on,128
s,127
during,127
students,127
as,118
china,115
were,106
this,104
press,99
university,98
for,93
beijing,89
student,88
is,88
social,86
not,86
had,81
movements,81
i,75
chinese,72
with,72
may,70
their,70
bsm,69
government,66
it,64
people,64
activities,61
an,60
society,57
december,55
political,53
also,53
new,52
from,52
pp,49
most,48
more,48
culture,46
or,43
at,42
its,42
have,42
be,42
they,41
such,40
however,40
but,40
sociology,40
cambridge,39
cultural,38
organizations,38
traditional,38
when,37
edited,36
are,36
legitimacy,35
american,34
these,34
relations,32
n,32
out,32
ccp,32
journal,30
because,30
other,30
three,30
politics,29
than,29
york,29
earlier,29
j,29
democracy,28
has,28
revolution,28
many,28
emotions,27
very,27
legitimation,25
he,25
two,25
between,25
nature,24
some,24
economic,24
only,24
after,24
major,24
all,23
power,23
moral,23
who,23
them,23
d,23
my,22
yet,22
guomindang,22
those,21
tiananmen,21
no,21
p,21
hunger,21
strike,21
rhetoric,21
structure,20
what,20
modern,19
before,19
repression,19
his,19
square,19
impact,19
example,19
emotional,19
which,19
been,19
became,19
one,18
performance,18
research,18
communist,18
action,18
regime,18
chicago,18
li,17
thus,17
even,17
party,17
patterns,17
article,17
different,17
both,17
studies,16
history,16
princeton,16
since,16
mobilization,16
stanford,16
will,16
about,16
time,16
john,16
would,16
we,16
factors,16
dimensions,16
analysis,16
how,15
study,15
comparison,15
leaders,15
theory,15
while,15
mass,14
zhang,14
population,14
civil,14
used,14
liu,14
zhao,14
comparative,14
structural,14
same,14
fact,14
reform,14
see,14
why,14
can,14
then,14
urban,14
early,14
capacity,13
development,13
democratic,13
intellectuals,13
explain,13
protest,13
few,13
therefore,13
still,13
sociological,13
control,13
did,13
ideological,13
song,13
strong,13
among,13
rational,12
mcadam,12
de,12
slogans,12
demonstration,12
moreover,12
zald,12
april,12
leader,12
so,12
problems,12
northern,12
over,12
speech,12
level,12
publishing,12
if,11
e,11
culturally,11
able,11
behind,11
controlled,11
human,11
perspective,11
general,11
activists,11
important,11
radical,11
well,11
intermediate,11
several,11
scholars,11
japanese,11
communists,11
independent,11
snow,11
association,11
much,11
tradition,10
great,10
review,10
g,10
certain,10
support,10
section,10
late,10
mayer,10
part,10
actually,10
come,10
own,10
up,10
world,10
under,10
rise,10
do,10
less,10
hu,10
started,10
each,10
shanghai,10
through,10
role,10
went,10
although,10
actions,10
era,10
perception,10
humans,9
committee,9
into,9
official,9
real,9
california,9
point,9
against,9
centered,9
could,9
sources,9
house,9
yundong,9
contemporary,9
strategies,9
free,9
made,9
mainly,9
perspectives,9
foreign,9
ideology,9
types,9
