WORDCOUNTS,WEIGHT
the,1249
of,727
and,542
in,515
a,333
to,317
that,196
as,168
party,163
for,122
was,108
by,100
this,98
congress,95
political,90
is,89
their,88
kerala,87
csp,85
were,85
caste,85
from,84
it,79
with,79
or,78
class,78
not,75
which,70
movement,65
its,61
parties,59
s,57
social,57
on,56
had,54
p,52
at,49
an,49
have,49
they,46
india,46
these,46
be,46
between,45
tenants,44
are,41
ascendancy,41
within,39
communist,39
but,38
among,38
malabar,37
workers,36
other,35
landlords,35
such,33
structural,33
movements,33
formation,33
state,32
has,31
british,30
more,30
tactics,30
theory,30
struggle,29
also,29
two,28
cpi,27
thus,27
strategy,27
historical,27
left,26
society,26
practices,26
can,25
nationalist,25
into,24
relations,24
than,23
because,23
only,23
would,23
leaders,23
one,22
i,22
during,22
did,22
travancore,22
must,22
land,22
some,21
civil,21
colonial,21
there,20
what,20
strong,20
reforms,19
organization,19
peasants,19
dominant,19
structures,19
where,19
classes,19
communists,19
article,19
first,18
struggles,18
who,18
them,18
conditions,18
might,17
agrarian,17
mass,17
however,17
comparative,17
while,17
if,16
all,16
how,16
process,16
working,16
socialist,16
many,16
structure,16
been,16
analysis,16
itself,16
pt,16
despite,16
case,15
leadership,15
could,15
hegemony,15
number,15
made,15
membership,15
particular,15
lower,14
possible,14
against,14
bihar,14
underlying,14
no,14
regions,14
when,14
led,14
upon,14
use,14
relationship,14
states,14
effects,14
possibilities,13
most,13
based,13
population,13
well,13
part,13
princely,13
action,13
indeed,13
why,13
success,13
over,13
form,13
government,12
system,12
rather,12
provinces,12
peasant,12
upper,12
economic,12
opportunities,12
new,12
see,12
high,12
we,12
then,12
simply,12
large,11
bengal,11
prior,11
even,11
factors,11
method,11
strategic,11
hegemonic,11
under,11
members,11
organizations,11
strategies,11
national,11
low,11
so,11
crucial,11
any,11
rural,11
extent,11
although,11
evidence,11
specific,11
interests,10
key,10
rights,10
growth,10
certain,10
democratic,10
out,10
cleavages,10
demands,10
radical,10
base,10
own,10
same,10
forms,10
variables,10
after,10
effect,10
hindu,10
associations,10
both,10
given,10
laborers,10
faction,10
ways,9
position,9
long,9
capacity,9
self,9
may,9
poor,9
us,9
landlord,9
important,9
cochin,9
anticolonial,9
zeitlin,9
indian,9
example,9
presence,9
make,9
yet,9
proletarianization,9
toward,9
fact,9
across,9
three,9
paige,9
castes,9
tenancy,9
different,9
very,9
argued,9
recognition,9
through,9
gain,9
democracy,8
does,8
formed,8
character,8
electoral,8
context,8
apart,8
rates,8
active,8
powerful,8
found,8
unions,8
explain,8
used,8
work,8
collective,8
rise,8
status,8
small,8
autonomy,8
depression,8
up,8
activities,8
rebellions,8
religious,8
przeworski,8
shows,8
tla,8
areas,8
reform,8
time,8
argues,8
become,8
began,8
united,8
cleavage,8
argue,8
merely,8
suggests,8
urban,8
became,8
role,8
maintained,8
question,8
until,8
comparison,8
potential,8
early,8
now,7
way,7
created,7
studies,7
strikes,7
landlordism,7
differences,7
autonomous,7
politics,7
point,7
labor,7
development,7
hierarchy,7
interest,7
turn,7
adopted,7
support,7
established,7
consciousness,7
weak,7
gandhi,7
sewell,7
labour,7
rule,7
events,7
muslim,7
basis,7
intermediate,7
much,7
causal,7
lipset,7
protest,7
critical,7
absence,7
landless,7
counterfactual,7
about,7
repression,7
recognized,7
leader,7
successfully,7
pressure,7
less,7
schemas,7
explanation,7
sap,7
factor,7
often,7
hand,7
independent,7
militant,7
transformation,7
growing,7
cultivation,7
popular,7
radicalism,7
argument,7
years,7
instead,7
approach,7
themselves,7
marxist,7
develop,7
resources,7
close,7
branches,6
landowners,6
correlational,6
those,6
sought,6
right,6
conflict,6
evictions,6
traditional,6
structuralist,6
cases,6
generated,6
general,6
higher,6
his,6
developed,6
district,6
moreover,6
means,6
cultivators,6
generally,6
result,6
cpm,6
worker,6
late,6
coir,6
future,6
concept,6
away,6
employed,6
change,6
revolution,6
contrast,6
several,6
swedish,6
will,6
he,6
puzzle,6
power,6
ezhava,6
degree,6
another,6
understanding,6
significant,6
theoretical,6
held,6
northern,6
relative,6
attention,6
countries,6
bombay,6
sweden,6
set,6
ezhavas,6
brazil,6
table,6
agricultural,6
gandhian,6
level,6
crisis,6
public,6
course,6
landed,6
association,6
building,6
sphere,5
rate,5
solidarity,5
policy,5
history,5
menon,5
being,5
either,5
explaining,5
production,5
advantage,5
take,5
reading,5
wetland,5
marked,5
linked,5
since,5
victory,5
