WORDCOUNTS,WEIGHT
the,550
of,523
in,260
interracial,210
and,198
that,193
ties,159
to,148
schools,143
is,129
for,123
a,113
are,107
school,105
we,83
number,76
with,73
contact,70
as,66
weak,61
potential,61
be,59
size,57
students,57
whites,53
blacks,51
there,46
have,44
when,44
more,43
all,43
from,42
contacts,42
desegregation,40
minorities,38
our,38
social,36
by,35
proportion,35
than,34
class,33
larger,33
this,33
can,33
it,32
paradox,31
opportunities,30
these,30
among,30
numbers,29
each,28
pairs,28
then,27
other,27
increasing,26
large,26
journal,26
may,24
american,24
same,24
friends,24
if,23
different,23
average,23
overall,22
important,22
racial,22
sociology,22
would,22
on,22
how,21
one,21
some,21
even,21
many,19
so,19
most,18
increases,18
example,18
increase,18
research,18
proportions,17
smaller,17
concentrations,17
become,17
situation,16
sizes,16
s,16
reallocation,16
e,16
which,16
not,15
segregation,15
ni,15
those,15
has,15
people,15
an,15
minority,15
their,14
or,14
intergroup,14
develop,14
small,14
between,14
units,13
exposure,13
sociological,13
total,13
person,13
up,13
individuals,13
conditions,13
likely,12
feld,12
they,12
types,12
policy,12
into,12
but,12
n,12
implications,12
within,12
mathematical,12
suggest,12
show,11
specifically,11
greater,11
do,11
however,11
while,11
x,11
policies,11
reduces,11
initial,11
g,11
specific,11
determine,10
consequences,10
consider,10
two,10
first,10
also,10
v,10
particular,10
distribution,10
classes,10
black,10
effective,10
strong,10
l,9
who,9
analysis,9
might,9
equal,9
relevant,9
such,9
maximized,9
issues,9
hallinan,9
relations,9
breaking,9
c,9
should,9
where,8
granovetter,8
often,8
university,8
result,8
only,8
unevenness,8
very,8
further,8
less,8
see,8
system,8
theory,8
extent,8
because,8
surplus,8
thus,8
theoretical,8
three,8
cf,8
second,8
race,8
york,7
m,7
psychology,7
practical,7
suppose,7
structural,7
education,7
edited,7
si,7
distributions,7
experience,7
press,7
shows,7
d,7
out,7
new,7
though,7
context,7
directly,7
activity,7
james,7
findings,7
review,7
friendships,7
relatively,7
integration,7
effects,7
increased,7
white,7
interaction,7
results,7
much,7
braddock,7
reducing,7
at,6
will,6
now,6
various,6
reduce,6
seen,6
skvoretz,6
pp,6
constant,6
situations,6
imply,6
blau,6
believe,6
best,6
surpluses,6
subunits,6
another,6
generally,6
both,6
upon,6
city,6
programs,6
variation,6
goals,6
varied,6
general,6
allowing,6
respectively,6
present,6
higher,5
enough,5
reduced,5
note,5
no,5
groups,5
across,5
make,5
indicates,5
after,5
similar,5
factors,5
t,5
under,5
was,5
al,5
lower,5
every,5
addition,5
seem,5
proportional,5
arises,5
composition,5
resulting,5
schofield,5
whether,5
population,5
case,5
networks,5
tie,5
suggests,5
contexts,5
student,5
since,5
concentration,5
apparent,5
concern,5
focus,5
maximal,5
et,5
were,5
shown,5
capacities,5
center,5
why,5
few,5
amount,5
article,5
scott,5
majority,5
subgroups,5
connections,5
neighborhoods,5
massey,4
problem,4
change,4
sometimes,4
denton,4
developed,4
attention,4
desegregated,4
fewer,4
coleman,4
above,4
recognize,4
maximizing,4
complex,4
tend,4
h,4
maureen,4
considered,4
paradoxes,4
us,4
mathematically,4
benefits,4
any,4
k,4
additional,4
beyond,4
useful,4
classroom,4
here,4
heterogeneity,4
figure,4
others,4
initially,4
nature,4
reasons,4
smith,4
simple,4
conclusions,4
robert,4
somewhat,4
them,4
attitudes,4
epstein,4
grofman,4
determined,4
greatest,4
discussion,4
presented,4
outlying,4
far,4
empirical,4
target,4
long,4
concentrated,4
i,4
described,4
ajs,4
finally,4
bi,4
common,4
panel,4
approach,4
several,4
systems,4
maximum,4
analyze,4
communication,4
section,4
close,4
society,4
mcpartland,4
becoming,3
analytic,3
does,3
recognized,3
way,3
williams,3
mean,3
distributed,3
direct,3
terms,3
life,3
about,3
structure,3
actual,3
morgan,3
considerations,3
fixed,3
acquaintance,3
inequality,3
behavior,3
impact,3
friendship,3
too,3
member,3
discrepancy,3
bernard,3
indicate,3
set,3
later,3
experienced,3
goal,3
j,3
mathematics,3
rossell,3
consideration,3
available,3
secondary,3
broken,3
found,3
reallocating,3
p,3
particularly,3
banks,3
nevertheless,3
compared,3
declines,3
residential,3
jobs,3
form,3
making,3
explicit,3
absolute,3
well,3
empirically,3
understanding,3
illustrate,3
effectiveness,3
work,3
researchers,3
rytina,3
administrators,3
part,3
purpose,3
altogether,3
realistic,3
reduction,3
related,3
apply,3
decreasing,3
interact,3
describe,3
robinson,3
assume,3
affects,3
concentrate,3
actually,3
cities,3
personal,3
theories,3
foci,3
immediate,3
development,3
difference,3
finding,3
manifestation,3
group,3
course,3
individual,3
indicator,3
need,3
koslin,3
tends,3
family,3
underlying,3
david,3
perspective,3
educational,3
especially,3
response,3
differently,3
occurs,3
chicago,3
sharing,3
always,3
create,3
explore,3
implication,3
huckfeldt,3
macmillan,3
attend,3
evidence,3
louisiana,3
arithmetic,3
showed,3
applies,3
occur,3
frequent,2
bottom,2
fischer,2
ii,2
r,2
relationship,2
connectivity,2
philadelphia,2
without,2
involving,2
provide,2
ways,2
arising,2
swapping,2
district,2
ironic,2
learning,2
w,2
top,2
affected,2
per,2
classic,2
indirect,2
dimensions,2
douglas,2
still,2
considerably,2
crossing,2
assuming,2
makes,2
special,2
study,2
sagar,2
needed,2
depends,2
cooperative,2
proportionally,2
equalizing,2
extensions,2
contribute,2
choose,2
investigate,2
theorists,2
korte,2
formally,2
stanley,2
attract,2
choices,2
counterintuitive,2
broad,2
societal,2
comparison,2
reasonably,2
reallocations,2
age,2
four,2
montgomery,2
friend,2
consistent,2
extension,2
directions,2
isolation,2
barriers,2
clore,2
disproportion,2
temple,2
taken,2
mark,2
suggested,2
over,2
frequencies,2
conflicts,2
slavin,2
henry,2
closely,2
joyce,2
fact,2
expanding,2
including,2
continue,2
could,2
carter,2
swapped,2
together,2
expense,2
attending,2
desegregate,2
great,2
strength,2
thank,2
differences,2
forces,2
teachers,2
inevitably,2
swaps,2
follows,2
peter,2
substantive,2
john,2
infrequent,2
facilitate,2
census,2
personality,2
substantially,2
fararo,2
take,2
tracts,2
subsequent,2
type,2
forms,2
state,2
share,2
handbook,2
respond,2
primitive,2
employment,2
multilevel,2
understood,2
political,2
free,2
focused,2
rosenfield,2
purposes,2
aspects,2
combined,2
criterion,2
issue,2
paired,2
your,2
time,2
gamoran,2
hamilton,2
albeit,2
proportionately,2
primary,2
discuss,2
divide,2
account,2
original,2
phenomena,2
possible,2
equalize,2
makers,2
divided,2
certain,2
richard,2
range,2
swap,2
elementary,2
test,2
its,2
meaningful,2
christine,2
milgram,2
assumptions,2
significant,2
extended,2
assumption,2
arguments,2
causes,2
central,2
jomills,2
bishop,2
previous,2
question,2
formation,2
expect,2
considering,2
hansell,2
own,2
onmulticultural,2
redistribution,2
segal,2
realized,2
either,2
express,2
washington,2
quarterly,2
interest,2
rebecca,2
recognizing,2
integrated,2
reviewers,2
like,2
realization,2
high,2
brewer,2
indicators,2
you,2
lieberson,2
defined,2
kramer,2
earlier,2
provides,2
decisions,2
involved,2
better,2
determinant,2
want,2
teams,2
academic,2
janet,2
outside,2
promote,2
assumed,2
channels,2
variations,2
twice,2
single,2
dreeban,2
around,2
working,2
given,2
disproportionately,2
pairing,2
value,2
broader,2
sent,2
valuable,2
busing,2
activities,2
separate,2
next,2
courts,1
friendliness,1
ranging,1
things,1
sofeld,1
departs,1
go,1
uncommon,1
dawn,1
therefore,1
adjusting,1
interesting,1
he,1
produces,1
lsuvm,1
replacing,1
chains,1
extracurricular,1
equality,1
perspectives,1
reconfirmation,1
matter,1
compositions,1
reviewer,1
difficult,1
expected,1
unification,1
stuart,1
george,1
links,1
bring,1
unintended,1
relax,1
chance,1
been,1
five,1
centrality,1
contrast,1
main,1
asymmetrical,1
roderick,1
rights,1
examine,1
workplaces,1
sncc,1
carefully,1
pay,1
killworth,1
basic,1
begin,1
intended,1
extreme,1
led,1
appreciation,1
irwin,1
nearly,1
interplay,1
process,1
brings,1
implies,1
means,1
pargament,1
excluding,1
etc,1
variety,1
conceptions,1
represented,1
converted,1
prager,1
interfere,1
stage,1
dissimilarity,1
bias,1
necessary,1
introduction,1
upward,1
determining,1
utility,1
probability,1
interactions,1
exposition,1
comments,1
experiences,1
explored,1
connect,1
bertram,1
remaining,1
importance,1
b,1
impacts,1
paradoxical,1
similarly,1
derived,1
settings,1
hold,1
contributions,1
selection,1
positive,1
mobility,1
salience,1
unrealistic,1
constructive,1
camp,1
applications,1
stays,1
proposals,1
multicultural,1
