WORDCOUNTS,WEIGHT
the,834
of,552
in,425
and,404
to,282
that,197
black,180
a,179
for,113
as,109
on,83
political,75
legislation,75
by,74
was,73
colombia,70
this,70
were,70
ethnic,63
state,61
indigenous,61
not,61
with,61
latin,59
rights,57
populations,57
communities,53
from,53
which,52
racial,50
movement,49
is,47
an,45
have,45
it,42
more,40
law,40
america,38
these,38
while,38
they,37
had,37
organizations,37
activists,36
or,36
difference,35
frame,35
their,34
social,34
process,33
be,33
colombian,32
such,31
constitutional,31
been,30
are,30
multicultural,29
policies,29
movements,29
commission,29
about,28
culture,28
reform,28
identity,28
policy,27
other,27
actors,27
equality,27
discursive,27
race,26
one,25
special,25
constitution,25
many,25
has,25
s,24
opening,24
cultural,24
mobilization,23
would,23
countries,23
also,22
shift,22
at,21
group,21
american,21
i,21
population,21
norms,21
anc,21
article,21
did,21
terms,21
both,21
between,21
pacific,20
rural,20
thus,19
coast,19
anthropologists,18
some,18
most,18
issues,18
national,18
different,18
context,17
ethnicity,17
global,17
what,17
groups,16
adoption,16
case,16
author,16
distinct,16
grueso,16
argued,16
important,16
well,16
than,16
interview,16
region,16
peoples,16
much,16
into,15
within,15
may,15
collective,15
strategic,15
included,15
but,15
domestic,15
states,15
inequality,14
mestizaje,14
opportunity,14
changes,14
international,14
however,14
around,14
two,14
typically,14
specific,14
government,13
right,13
cimarrón,13
new,13
material,13
claims,13
urban,13
land,13
provisions,12
country,12
all,12
wade,12
there,12
even,12
notion,12
based,12
used,12
action,12
scholars,12
discourses,12
including,12
them,12
through,12
role,12
first,11
politics,11
inclusion,11
rather,11
disequilibrium,11
ican,11
because,11
representatives,11
order,11
society,11
make,11
do,11
analysis,11
very,11
blacks,11
cott,10
van,10
how,10
similar,10
whereas,10
p,10
people,10
hooker,10
framing,10
same,10
debates,10
like,10
period,10
so,10
structure,10
argue,10
recognition,10
although,10
integration,10
before,9
explaining,9
legal,9
reforms,9
particular,9
organization,9
basis,9
its,9
though,9
discussions,9
up,9
notes,9
lack,9
time,9
significant,9
largely,9
processes,9
can,9
factors,9
who,9
often,9
multiculturalism,9
should,9
indeed,8
those,8
development,8
adopted,8
granted,8
demands,8
further,8
makers,8
successful,8
led,8
he,8
july,8
regional,8
only,8
areas,8
hand,8
blackness,8
perhaps,8
number,8
explicitly,8
argues,8
leaders,8
brazil,8
form,8
generally,8
transitory,8
among,8
struggle,7
minutes,7
ways,7
history,7
being,7
specifically,7
goal,7
dynamics,7
racism,7
notions,7
result,7
out,7
intellectuals,7
struggles,7
opposition,7
civil,7
et,7
approach,7
when,7
bringing,7
still,7
under,7
al,7
end,7
forms,7
understanding,7
discrimination,7
colombians,7
academics,7
become,7
tactics,7
we,7
set,7
over,7
theory,7
despite,7
became,7
territory,7
instead,7
defined,7
create,7
early,7
focus,7
broader,7
meeting,7
nicaragua,6
protection,6
nature,6
resulting,6
since,6
converged,6
no,6
explicit,6
ecuador,6
faced,6
honduras,6
criteria,6
part,6
rojas,6
discourse,6
autonomy,6
began,6
birry,6
critical,6
salient,6
members,6
toward,6
others,6
pressure,6
serious,6
language,6
august,6
legitimacy,6
any,6
must,6
contends,6
passage,6
making,6
presented,6
you,6
traditional,6
recent,6
resulted,5
kinds,5
way,5
human,5
official,5
best,5
differences,5
able,5
conflict,5
kind,5
cases,5
marx,5
recognized,5
support,5
understand,5
established,5
beyond,5
dominant,5
color,5
late,5
knowledge,5
nation,5
call,5
sense,5
limited,5
community,5
addition,5
fact,5
leading,5
idea,5
exclusion,5
strategies,5
agencies,5
meetings,5
upon,5
previously,5
sawyer,5
use,5
played,5
why,5
excluded,5
mixture,5
frames,5
class,5
united,5
associated,5
blindness,5
affirmative,5
extent,5
november,5
conditions,5
include,5
strong,5
zones,5
democracy,4
if,4
created,4
second,4
contend,4
creation,4
arocha,4
concepts,4
majority,4
system,4
openings,4
key,4
adopting,4
far,4
resources,4
letter,4
central,4
historically,4
due,4
de,4
relations,4
alliances,4
libia,4
focused,4
jimeno,4
main,4
organizing,4
telles,4
study,4
mobilize,4
linked,4
powerful,4
legislative,4
came,4
yashar,4
could,4
begun,4
mainly,4
activist,4
already,4
brought,4
castillo,4
officials,4
homogenous,4
research,4
using,4
agudelo,4
yet,4
happened,4
demanding,4
challenged,4
thesis,4
guatemala,4
noted,4
challenge,4
power,4
fragmentation,4
similarly,4
added,4
granting,4
took,4
model,4
where,4
appropriating,4
made,4
nevertheless,4
clear,4
held,4
facing,4
attention,4
separate,4
increasing,4
suggest,4
she,4
crucial,4
construction,4
strategically,4
itself,4
elected,4
founded,4
simply,4
continues,4
symbolic,4
anthropology,4
unique,4
influenced,4
emphasis,4
apartheid,4
representation,4
years,4
crisis,4
need,4
appelbaum,4
themselves,4
given,4
develop,4
mccammon,4
tarrow,4
chocó,3
difficult,3
winant,3
adopt,3
legitimate,3
postindependence,3
center,3
complex,3
agency,3
asserted,3
either,3
actual,3
emerged,3
analyses,3
take,3
subsequent,3
interviewed,3
citizenship,3
proposals,3
task,3
felt,3
prior,3
marked,3
advocating,3
objective,3
interviews,3
exist,3
barbary,3
hierarchy,3
ability,3
associative,3
issued,3
convention,3
constitutions,3
subjects,3
effective,3
student,3
consequently,3
traditions,3
mechanisms,3
developed,3
consequences,3
moreover,3
emergence,3
just,3
articulated,3
obstacles,3
recently,3
intertwined,3
guarantee,3
explain,3
possibility,3
gained,3
invisible,3
future,3
carry,3
framed,3
concept,3
literature,3
during,3
translated,3
highlighted,3
won,3
challenging,3
t,3
regions,3
contrast,3
involved,3
mena,3
consensus,3
few,3
highly,3
acia,3
provided,3
will,3
chains,3
advocate,3
absence,3
practices,3
once,3
pressuring,3
opportunities,3
makes,3
thought,3
us,3
restrepo,3
useful,3
successfully,3
academy,3
proposal,3
documents,3
incorporation,3
external,3
mestizo,3
armed,3
see,3
fight,3
rivers,3
ideas,3
previous,3
described,3
urrea,3
allowed,3
geographically,3
general,3
constructing,3
examine,3
rupture,3
achieve,3
today,3
provide,3
translation,3
friedemann,3
establish,3
recognize,3
regionalism,3
existed,3
meant,3
democracies,3
here,3
ground,3
marginalization,3
ideological,3
identities,3
institute,3
escobar,3
suggests,3
introduced,3
subject,3
programs,3
colonial,3
challenges,3
indians,3
our,3
come,3
forming,3
mobilized,3
territories,3
debate,3
fears,3
exclusively,3
doing,3
problem,2
final,2
does,2
situate,2
common,2
avoiding,2
protests,2
anthony,2
guaranteeing,2
encouraged,2
represent,2
environmental,2
persists,2
sphere,2
church,2
approved,2
identify,2
designed,2
miriam,2
approaches,2
studies,2
realities,2
hours,2
occurred,2
hattam,2
something,2
territorial,2
diversity,2
contexts,2
said,2
consistent,2
member,2
certainly,2
voices,2
tiempo,2
later,2
taken,2
culturally,2
discursively,2
might,2
opted,2
asserts,2
words,2
reach,2
shaped,2
continue,2
agrarian,2
adjoining,2
great,2
throughout,2
recruit,2
court,2
reproduction,2
marches,2
emphasized,2
respond,2
precisely,2
telegrams,2
zulia,2
el,2
issue,2
empty,2
nearly,2
sought,2
incorporate,2
objectives,2
discuss,2
addresses,2
opened,2
october,2
move,2
point,2
realistic,2
prototype,2
corresponding,2
framework,2
segregation,2
against,2
initially,2
backdrop,2
moment,2
