WORDCOUNTS,WEIGHT
and,690
the,537
of,520
in,287
to,215
for,188
a,183
economic,124
cooperation,120
is,108
by,97
with,93
are,93
political,81
as,81
firms,76
that,69
on,68
press,65
new,61
or,58
university,58
we,56
institutions,56
cooperative,54
neocorporatism,53
s,50
government,48
such,48
japan,47
growth,46
performance,45
r,42
nations,40
this,39
american,38
j,38
from,38
york,37
have,37
an,36
d,36
it,35
democratic,35
m,35
some,34
social,34
business,34
state,33
journal,33
these,33
two,33
among,33
pp,32
between,31
p,30
labor,29
more,29
states,29
be,29
united,28
c,27
market,27
policy,27
interest,27
may,27
variables,27
which,27
not,27
at,26
e,26
g,26
teams,26
edited,26
see,26
has,26
n,25
table,25
wage,24
review,24
relatively,24
than,24
collective,24
industrial,24
period,24
sociology,24
our,24
one,23
their,23
hicks,23
over,23
data,22
use,22
scores,22
cambridge,22
effects,22
they,21
relations,21
union,21
policies,21
gain,21
central,20
other,20
work,20
research,20
also,20
analysis,20
significant,19
inflation,19
organization,19
unemployment,19
investors,19
income,19
redistributive,18
welfare,18
most,18
when,18
countries,18
each,18
corporatism,18
neocorporatist,18
measures,17
capitalist,17
within,17
all,17
but,17
investment,17
economy,17
germany,16
large,16
development,16
h,16
w,16
al,16
oecd,16
employment,16
both,16
bargaining,16
years,16
democracy,15
t,15
et,15
redistribution,15
trade,15
effect,15
variable,15
institutional,15
kenworthy,14
firm,14
relationships,14
no,14
l,14
change,14
management,14
forms,14
workers,14
coordination,14
groups,13
sources,13
analyses,13
oxford,13
distribution,13
companies,13
competing,13
its,13
olson,13
bank,13
stephens,13
security,13
included,13
only,13
institution,13
christian,13
dimensions,13
distributive,13
capital,13
decommodification,12
greater,12
capitalism,12
industry,12
productivity,12
results,12
comparative,12
do,12
gdp,12
can,12
european,12
democracies,12
alternative,12
dimension,12
national,12
swank,12
western,11
advanced,11
i,11
along,11
since,11
tripartite,11
items,11
even,11
politics,11
used,11
level,11
society,11
periods,11
index,11
k,11
science,11
less,11
participatory,11
been,11
independence,11
scoring,10
if,10
group,10
macrolevel,10
coordinated,10
economies,10
alliances,10
y,10
influence,10
crouch,10
rather,10
b,10
study,10
benefits,10
four,10
international,10
markets,10
however,10
because,10
lange,10
statistically,10
london,10
various,10
without,10
europe,10
time,10
spending,10
outcomes,10
multidivisional,10
any,10
associated,10
associations,10
world,10
sweden,10
strong,10
f,9
tend,9
parties,9
regression,9
porter,9
single,9
factors,9
training,9
structures,9
several,9
competitiveness,9
supplier,9
many,9
number,9
findings,9
factor,9
employees,9
efficiency,9
extensive,9
equation,9
control,9
mass,9
washington,9
cornell,8
beneficial,8
key,8
friedman,8
ithaca,8
costs,8
important,8
project,8
stanford,8
own,8
highly,8
transfer,8
will,8
reduce,8
technology,8
crepaz,8
others,8
soskice,8
lijphart,8
calif,8
eds,8
industrialized,8
streeck,8
harvard,8
japanese,8
structure,8
italy,8
regressions,8
sage,8
share,8
partnerships,8
dore,8
then,8
making,8
particular,8
katzenstein,8
while,8
through,8
moderate,8
ownership,8
recent,8
per,7
expect,7
second,7
test,7
production,7
company,7
system,7
governmental,7
behavior,7
confederations,7
centralized,7
due,7
effective,7
incentive,7
industries,7
cameron,7
levine,7
active,7
wagecoor,7
unions,7
though,7
govtints,7
public,7
well,7
skocpol,7
suggest,7
up,7
huber,7
likely,7
positive,7
yet,7
members,7
financial,7
omitted,7
model,7
where,7
agencies,7
upon,7
empirical,7
real,7
three,7
so,7
least,7
especially,7
encompassing,7
hollingsworth,7
zysman,7
different,7
ar,7
busconf,7
what,7
pooled,7
transfers,7
wilensky,7
role,7
measure,7
shown,7
average,7
early,7
authority,6
studies,6
australia,6
long,6
purchsup,6
switzerland,6
kingdom,6
help,6
there,6
u,6
resources,6
includes,6
estimates,6
innovation,6
rates,6
higher,6
arrangements,6
direct,6
coefficients,6
almp,6
norway,6
appear,6
confederation,6
societies,6
density,6
appears,6
scale,6
