WORDCOUNTS,WEIGHT
the,1040
of,636
usepackage,473
and,419
in,419
cities,326
a,259
world,255
that,246
to,231
city,198
are,175
is,172
system,170
as,163
renewcommand,129
by,104
on,97
we,89
cyr,86
document,86
with,75
for,72
this,71
from,71
s,66
one,59
core,57
have,57
than,56
blocks,55
position,54
block,54
network,52
more,52
it,51
power,51
or,50
ties,49
p,48
data,47
end,47
they,45
i,45
new,45
be,45
other,44
such,44
outdegree,44
declaretextfontcommand,43
encodingdefault,43
stmaryrd,43
empty,43
textcyr,43
mathrsfs,43
wncyss,43
portland,43
rmdefault,43
landscape,43
fontenc,43
xspace,43
bm,43
normalfont,43
documentclass,43
pifont,43
amsbsy,43
sfdefault,43
amsmath,43
which,43
amsxtra,43
selectfont,43
newcommand,43
aastex,43
textcomp,43
begin,43
amsfonts,43
global,43
declaremathsizes,43
wncyr,43
amssymb,43
between,43
pagestyle,43
e,42
periphery,42
friedmann,41
table,41
not,41
would,40
hierarchy,38
all,36
countries,36
g,34
these,34
structure,34
has,34
located,33
centrality,31
status,30
isolate,29
economy,29
at,28
prestige,28
tokyo,27
their,27
indegree,27
closeness,27
urban,26
london,25
sassen,25
also,25
betweenness,25
each,25
while,25
york,24
powerful,24
hymer,24
first,23
et,23
al,23
analysis,23
primary,22
thus,22
most,22
results,22
high,22
our,22
b,21
equivalence,21
globalization,21
centers,21
peripheral,21
number,21
within,20
control,20
measures,19
rank,19
appear,19
out,19
paris,19
regular,19
mathrm,18
those,18
occupy,18
an,18
across,18
k,18
timberlake,18
do,18
what,18
there,17
was,17
population,17
literature,17
will,17
about,17
two,17
smith,17
semiperipheral,17
been,17
production,16
important,16
information,16
into,15
find,15
beaverstock,15
degree,15
three,15
different,15
among,15
no,14
ranking,14
positions,14
below,14
but,14
less,14
matrix,14
can,14
firms,14
hypothesis,14
headquarter,13
may,13
active,13
whereas,13
greater,13
research,13
rankings,13
them,13
when,13
national,13
typically,13
if,12
lower,12
relations,12
send,12
density,12
highly,12
others,12
top,12
relation,12
assigned,12
note,12
traditional,12
test,11
being,11
some,11
sense,11
value,11
identified,11
economic,11
above,11
odds,11
members,11
contemporary,11
tests,11
any,11
n,11
terms,11
extent,11
borgatti,10
paulo,10
j,10
prestigious,10
key,10
sent,10
regarding,10
similar,10
branch,10
instance,10
amsterdam,10
emerge,10
its,10
expect,10
permutation,10
multinational,10
clique,10
region,10
low,10
points,10
linking,10
miami,10
são,10
set,10
suggests,10
average,10
does,9
star,9
sort,9
organization,9
four,9
could,9
because,9
received,9
divides,9
snob,9
presented,9
second,9
states,9
largest,9
regional,9
only,9
social,9
basel,9
finally,9
both,9
level,9
role,9
singapore,9
map,9
assess,8
regression,8
criterion,8
even,8
blockmodeling,8
white,8
atlanta,8
used,8
graph,8
t,8
contrast,8
nation,8
again,8
subsidiaries,8
discussed,8
adjacent,8
day,8
cliques,8
plant,8
mexico,8
standard,8
equivalent,8
advantaged,8
figure,8
command,8
should,8
marsden,7
large,7
sets,7
total,7
available,7
expected,7
firm,7
possible,7
central,7
rather,7
levels,7
proportion,7
faust,7
established,7
proposed,7
relational,7
markets,7
equally,7
few,7
activities,7
various,7
same,7
düsseldorf,7
addition,7
caracas,7
geography,7
where,7
see,7
another,7
were,7
then,7
simply,7
country,7
emerges,7
form,7
beijing,7
sydney,7
models,7
c,7
roles,7
common,6
generated,6
just,6
arnhem,6
center,6
tend,6
prime,6
former,6
assume,6
consistent,6
frankfurt,6
taken,6
concentrated,6
stand,6
case,6
activity,6
international,6
functions,6
algorithm,6
identifies,6
industries,6
higher,6
interesting,6
philadelphia,6
played,6
everett,6
wasserman,6
image,6
osaka,6
skewed,6
seven,6
cuts,6
however,6
well,6
work,6
munich,6
san,6
employ,6
play,6
zurich,6
toronto,6
houston,6
toward,6
many,6
fact,6
larger,6
fashion,6
use,6
largely,6
services,6
exchange,6
types,6
thinking,6
membership,6
over,6
paper,6
very,6
spatial,6
distribution,6
boston,6
techniques,6
seoul,6
measure,6
locations,6
instead,6
correlated,6
francisco,6
chicago,6
major,6
zero,5
corporate,5
likely,5
noncore,5
might,5
political,5
tie,5
point,5
auckland,5
apex,5
madrid,5
century,5
distinct,5
self,5
highest,5
using,5
ålborg,5
his,5
notable,5
angeles,5
mean,5
generating,5
space,5
directory,5
coefficients,5
listed,5
valued,5
subsidiary,5
detroit,5
bartlesville,5
view,5
relate,5
interstate,5
basis,5
r,5
los,5
prominent,5
significantly,5
actors,5
stockholm,5
articulation,5
up,5
disconnected,5
nearly,5
serve,5
falls,5
noted,5
pattern,5
reflect,5
patterns,5
establish,5
income,5
metropolitan,5
onto,5
louis,5
assign,5
described,5
individual,5
intuitive,5
article,5
effect,5
maps,5
class,5
substantively,5
bangkok,5
attribute,5
barcelona,5
report,5
dallas,5
researchers,5
multiple,5
through,5
focus,5
maximum,5
given,5
strong,5
north,5
recent,5
close,5
basing,4
way,4
asymmetric,4
preference,4
complex,4
identify,4
disadvantaged,4
rome,4
logistic,4
montreal,4
nature,4
revenue,4
generalize,4
conceptualized,4
assembled,4
m,4
buenos,4
u,4
moscow,4
centralized,4
bochum,4
old,4
fig,4
ness,4
explore,4
consequently,4
coded,4
aim,4
l,4
developed,4
sorts,4
shin,4
air,4
articulated,4
milan,4
suggested,4
decades,4
dependency,4
matching,4
raw,4
based,4
location,4
lumpur,4
far,4
snobs,4
near,4
having,4
planning,4
illustrated,4
example,4
ingroup,4
member,4
change,4
indicator,4
suggest,4
order,4
small,4
passive,4
south,4
therefore,4
nonetheless,4
chase,4
melbourne,4
standardization,4
indicates,4
structural,4
percentage,4
yet,4
hong,4
contains,4
kuala,4
statements,4
oslo,4
financial,4
headquarters,4
aires,4
identical,4
match,4
present,4
minneapolis,4
dunn,4
mne,4
kong,4
marginality,4
significant,4
products,4
questions,4
processes,4
regions,4
directed,4
authors,4
so,4
methods,4
seattle,4
excluded,4
regressions,4
decision,4
circle,4
fairly,4
tailed,4
program,4
overlap,4
indicate,4
composed,4
articulations,4
must,4
athens,4
equipment,4
ordered,4
capital,4
slippage,4
clearly,4
brazil,4
combined,4
list,4
making,4
assumptions,4
ranks,4
question,4
generate,4
area,4
resources,4
taylor,4
deference,3
ols,3
groups,3
group,3
american,3
geodesics,3
linkages,3
nieces,3
inequality,3
shanghai,3
emerged,3
best,3
capitalist,3
advantage,3
display,3
simple,3
differences,3
scheme,3
overall,3
consist,3
precisely,3
context,3
surpasses,3
nodes,3
owing,3
east,3
draw,3
trade,3
copenhagen,3
west,3
along,3
correlation,3
economies,3
labor,3
aunts,3
past,3
tables,3
turn,3
times,3
systematically,3
cohen,3
third,3
networks,3
communication,3
hamburg,3
basic,3
influential,3
connected,3
distant,3
moreover,3
means,3
brunswick,3
helsinki,3
underdeveloped,3
emergence,3
section,3
receiving,3
profile,3
cut,3
union,3
result,3
closely,3
suburbs,3
allow,3
years,3
urbanization,3
cultural,3
banking,3
stock,3
treat,3
appears,3
viewed,3
produced,3
vancouver,3
otherwise,3
receive,3
sites,3
directly,3
future,3
restructuring,3
fit,3
place,3
constitute,3
employed,3
approach,3
good,3
trading,3
involved,3
omaha,3
industry,3
decline,3
geel,3
genoa,3
directional,3
node,3
he,3
reduced,3
indeed,3
classic,3
still,3
standing,3
once,3
vs,3
represents,3
makes,3
saint,3
management,3
dictates,3
choices,3
industrial,3
alteration,3
request,3
statistics,3
subnational,3
areas,3
kick,3
snyder,3
outside,3
turin,3
necessary,3
