WORDCOUNTS,WEIGHT
of,43
and,35
the,31
in,17
is,16
university,14
social,12
at,11
research,11
sociology,10
a,9
professor,8
her,8
with,7
california,6
he,5
his,5
for,5
methods,5
press,5
to,4
on,4
from,3
health,3
she,3
economic,3
include,3
d,3
other,3
psychology,3
their,3
women,3
areas,3
ph,3
emotion,3
studies,3
immigrants,3
assistant,3
examines,3
migration,2
michigan,2
project,2
mexican,2
department,2
interest,2
science,2
structural,2
published,2
david,2
los,2
angeles,2
demography,2
essays,2
simon,2
associate,2
are,2
depression,2
center,2
state,2
mental,2
psychological,2
immigration,2
analysis,2
robin,2
consequences,2
role,2
gender,2
candidate,2
quantitative,2
labor,2
statistical,2
sociological,2
assimilation,2
focuses,2
career,1
friendship,1
mcleod,1
entitled,1
territorial,1
daniel,1
negotiating,1
roger,1
kong,1
editor,1
emeritus,1
w,1
qualitative,1
rhetoric,1
by,1
this,1
residential,1
recently,1
adults,1
sample,1
currently,1
relationship,1
applications,1
lala,1
pronatalism,1
emotional,1
choice,1
ranae,1
received,1
particular,1
stress,1
determinants,1
national,1
xie,1
member,1
g,1
interracial,1
stratification,1
author,1
teaching,1
focusing,1
zeng,1
rudy,1
san,1
transitions,1
yu,1
selective,1
charismatic,1
elite,1
theory,1
organization,1
course,1
control,1
that,1
l,1
transnational,1
lively,1
organizations,1
more,1
brian,1
s,1
works,1
organizational,1
nath,1
foundations,1
mass,1
chair,1
interests,1
america,1
gates,1
complex,1
strangers,1
institute,1
huetwell,1
iowa,1
kathryn,1
comparative,1
j,1
emigration,1
frederick,1
century,1
jane,1
miracle,1
antecedents,1
college,1
population,1
diego,1
berkeley,1
involvements,1
megafauna,1
e,1
over,1
status,1
responses,1
categorical,1
methodology,1
r,1
logical,1
politics,1
technologies,1
urban,1
data,1
computer,1
event,1
kimberlee,1
segueing,1
ranges,1
senior,1
finished,1
scientist,1
indiana,1
waldinger,1
work,1
powers,1
hong,1
transformation,1
carr,1
leda,1
main,1
wisconsin,1
interested,1
yusheng,1
article,1
outcomes,1
perceived,1
completing,1
between,1
life,1
choreography,1
community,1
study,1
variations,1
extra,1
lichter,1
part,1
mit,1
ontological,1
associations,1
michael,1
half,1
current,1
differences,1
domestic,1
has,1
methodological,1
zhen,1
publications,1
book,1
structure,1
inequity,1
larger,1
making,1
fitzgerald,1
affective,1
economies,1
new,1
asian,1
how,1
powell,1
interaction,1
evenson,1
charis,1
collection,1
affect,1
utility,1
modeling,1
anger,1
behavior,1
among,1
nationalism,1
subjectivities,1
issues,1
recent,1
past,1
florida,1
thompson,1
harvard,1
just,1
heise,1
dissertation,1
processes,1
statistics,1
central,1
peng,1
men,1
reproductive,1
academic,1
citizenship,1
sociocultural,1
forthcoming,1
workplace,1
babies,1
division,1
whitewater,1
parenthood,1
chinese,1
steelman,1
shauman,1
dartmouth,1
china,1
