WORDCOUNTS,WEIGHT
the,320
of,191
is,113
in,111
to,106
a,105
that,100
and,93
as,65
by,62
be,57
rct,52
this,52
it,49
not,49
are,44
i,37
theory,37
they,36
but,35
reasons,31
action,30
because,29
rationality,29
on,28
have,26
he,25
can,24
an,24
his,23
social,23
has,21
or,20
why,20
tocqueville,19
rational,19
for,19
so,19
from,18
more,18
france,17
boudon,17
cannot,17
see,17
than,17
should,17
at,16
if,16
with,16
all,16
actions,16
one,15
was,15
these,15
s,15
actor,15
instrumental,15
some,15
would,15
my,14
vote,14
strong,14
theories,13
what,13
x,13
question,13
good,13
cognitive,13
general,13
here,13
their,12
other,12
england,12
choice,12
case,12
people,12
we,12
beliefs,11
do,11
explained,11
does,10
french,10
type,10
point,10
weber,10
when,10
will,9
idea,9
voting,9
explanation,9
grounded,9
de,9
individual,9
between,9
noninstrumental,9
no,8
who,8
analysis,8
easily,8
circumstances,8
two,8
only,8
also,8
view,8
uses,8
fact,8
believe,8
did,8
political,8
since,8
thus,8
such,8
effect,8
actors,7
statements,7
cases,7
reason,7
university,7
mi,7
any,7
press,7
cm,7
had,7
words,7
acceptable,7
very,7
analyzed,7
explain,7
its,7
subject,7
use,7
alternative,7
journal,7
model,6
implicitly,6
m,6
way,6
rather,6
been,6
centralization,6
notion,6
american,6
about,6
peasants,6
interests,6
many,6
p,6
new,6
whether,6
namely,6
cause,6
particular,6
sociology,6
assumption,6
behavior,6
were,6
le,6
black,6
landlords,6
may,5
where,5
without,5
proposed,5
make,5
interpretation,5
makes,5
considered,5
into,5
questions,5
important,5
endorse,5
tradition,5
raised,5
though,5
answer,5
biases,5
cambridge,5
endorsing,5
another,5
voter,5
causes,5
g,5
finally,5
facts,5
own,5
axiological,5
sense,5
need,5
product,5
objections,5
symposium,5
epistemology,5
much,5
democracy,4
york,4
me,4
main,4
basic,4
appear,4
notably,4
forth,4
decisions,4
believing,4
postulate,4
consequences,4
moreover,4
true,4
motivation,4
paradox,4
old,4
arguments,4
then,4
same,4
attractiveness,4
most,4
t,4
regime,4
consequence,4
theorist,4
yes,4
taken,4
agriculture,4
l,4
macroscopic,4
consciousness,4
valid,4
philosophes,4
unique,4
them,4
appears,4
institutions,4
generally,4
e,4
psychological,4
given,4
introduced,4
example,4
against,4
call,4
false,4
difference,4
language,4
z,4
better,4
contrary,4
themselves,4
always,4
y,4
even,4
little,4
observed,4
la,4
difficult,3
imply,3
situation,3
science,3
scientific,3
attributes,3
purely,3
crucial,3
contrast,3
corruption,3
know,3
others,3
coleman,3
get,3
again,3
effectively,3
frames,3
class,3
special,3
second,3
supporting,3
modern,3
under,3
perceived,3
following,3
postulates,3
economic,3
being,3
somers,3
explaining,3
landlord,3
set,3
path,3
perceive,3
principle,3
methadone,3
principles,3
belong,3
convinced,3
really,3
classical,3
able,3
man,3
paris,3
boxes,3
none,3
explanations,3
british,3
core,3
while,3
wants,3
prestige,3
saying,3
well,3
outcome,3
data,3
used,3
