WORDCOUNTS,WEIGHT
the,729
to,535
of,450
in,432
and,393
a,308
migration,196
that,187
their,184
migrants,147
countries,145
as,143
for,134
stepwise,130
is,116
destination,107
i,99
had,93
migrant,93
international,87
participants,87
they,86
these,83
from,82
are,77
who,76
or,75
country,73
it,72
workers,72
with,72
this,69
domestic,65
canada,64
singapore,64
hong,61
kong,61
was,57
have,56
not,55
also,54
capital,53
s,51
more,51
work,50
philippines,49
by,48
an,46
but,46
were,46
at,45
her,45
be,45
on,44
other,43
my,42
all,41
time,40
study,39
one,38
west,38
how,37
destinations,35
preferred,35
overseas,35
such,34
there,33
filipino,33
go,32
some,32
been,32
many,31
only,30
between,30
first,29
worker,29
because,29
united,29
so,28
can,28
than,27
entry,27
has,27
up,27
tier,27
she,27
years,27
you,27
hierarchy,26
working,26
about,26
prospective,26
immigration,26
world,26
states,26
if,25
into,25
visa,24
however,24
which,24
then,24
here,24
through,24
worked,23
labor,23
strategy,23
trajectories,23
social,23
multistage,23
like,23
often,23
them,23
saudi,22
another,22
high,22
where,22
job,22
conditions,22
agency,21
might,21
even,21
before,20
east,20
no,20
most,20
would,20
foreign,20
arabia,20
what,20
middle,20
those,19
two,19
developing,19
interviews,18
out,18
intermediate,18
filipinos,18
interviewees,18
over,18
while,18
moving,17
italy,17
successful,17
temporary,17
gain,17
recruitment,17
each,17
particular,17
taiwan,17
money,16
u,16
could,16
agencies,16
case,15
very,15
still,15
when,15
findings,15
me,15
permanent,15
western,14
experience,14
move,14
fees,14
data,14
do,14
after,14
both,14
need,14
trajectory,14
human,13
four,13
policies,13
family,13
may,13
home,13
transit,13
interview,13
dream,13
able,12
desired,12
friends,12
significantly,12
its,12
research,12
demand,12
same,12
enough,12
use,12
any,12
seek,12
within,11
process,11
factors,11
stepping,11
population,11
place,11
order,11
financial,11
new,11
necessary,11
day,11
restrictions,11
securing,11
table,11
secure,11
information,11
among,11
reach,10
help,10
salary,10
point,10
enter,10
pay,10
immigrants,10
developed,10
found,10
start,10
personal,10
few,10
likely,10
various,10
onward,10
decisions,10
toward,10
pattern,10
see,10
three,10
employment,10
wages,10
global,10
did,10
categories,10
employer,10
way,9
maybe,9
resources,9
employers,9
higher,9
without,9
earlier,9
legal,9
well,9
hierarchies,9
caregiver,9
t,9
least,9
several,9
will,9
us,9
journey,9
residence,9
philippine,9
spoke,9
number,9
contacts,9
top,9
contracts,9
five,9
why,9
different,9
living,9
multiple,9
easy,9
programs,9
potential,9
uae,8
barriers,8
long,8
nature,8
possible,8
rather,8
similar,8
leave,8
just,8
cost,8
access,8
during,8
characteristics,8
sufficient,8
rest,8
movement,8
accumulate,8
serve,8
majority,8
addition,8
children,8
status,8
