WORDCOUNTS,WEIGHT
the,674
of,571
in,362
and,361
to,280
a,237
neighborhood,193
that,171
is,169
cynicism,156
as,143
legal,135
homicide,124
violence,102
for,98
we,92
are,90
neighborhoods,87
this,72
cultural,68
law,66
with,62
police,58
from,56
more,54
our,53
model,53
residents,51
not,51
by,49
on,48
culture,47
an,47
structural,43
be,43
change,40
social,40
or,39
conditions,37
such,37
spatial,37
it,36
which,36
while,35
individuals,34
may,32
values,32
their,31
p,31
use,31
between,30
s,28
than,28
have,28
has,27
poverty,27
chicago,27
behavior,26
when,26
toward,26
e,25
rates,25
because,25
likely,25
frames,25
through,24
crime,23
even,22
collective,22
action,22
sampson,22
they,21
deviance,21
one,20
efficacy,20
other,20
thus,20
research,20
youth,20
cynical,19
across,19
disadvantaged,19
these,19
g,18
study,18
most,18
et,18
will,18
al,18
violent,18
measure,18
views,18
concentrated,17
some,17
levels,17
prior,16
mean,16
community,16
but,16
time,16
residual,16
at,15
rate,15
influence,15
find,15
well,15
why,15
control,15
adaptation,15
early,15
tolerance,14
characteristics,14
yet,14
table,14
effects,14
survey,13
persistence,13
how,13
process,13
proportion,13
residential,13
data,13
lag,13
same,13
where,13
over,13
each,13
association,13
first,12
there,12
within,12
bartusch,12
b,12
important,12
victimization,12
work,12
two,12
also,12
do,12
black,12
can,12
stability,12
form,12
both,12
models,12
frame,12
given,12
hypothesis,12
if,11
into,11
negative,11
mechanisms,11
perceptions,11
explains,11
people,11
see,11
argument,11
understanding,11
hannerz,11
then,11
whether,11
particular,11
level,11
focal,11
average,11
does,10
second,10
analyses,10
regression,10
case,10
objective,10
variance,10
se,10
conc,10
changes,10
about,10
street,10
variation,10
years,10
morenoff,10
were,10
individual,10
phdcn,10
provide,10
little,10
interaction,10
way,9
studies,9
rather,9
certain,9
consequences,9
explain,9
test,9
its,9
used,9
older,9
small,9
results,9
economic,9
experiences,9
positive,9
behaviors,9
become,9
anderson,9
associated,9
following,9
product,9
focus,9
recent,9
significant,8
differences,8
influences,8
system,8
disadvantage,8
dependence,8
expected,8
turn,8
direct,8
factors,8
understand,8
consider,8
was,8
perceive,8
declined,8
part,8
own,8
still,8
resid,8
many,8
empirical,8
so,8
function,8
relationship,8
been,8
institutions,8
attitudes,8
despite,8
among,8
sources,7
repertoire,7
assess,7
reveal,7
i,7
those,7
engage,7
immigrant,7
instance,7
related,7
during,7
order,7
contrast,7
mainstream,7
positively,7
others,7
areas,7
clusters,7
bronzeville,7
less,7
findings,7
net,7
theoretical,7
effect,7
harding,7
justice,7
force,7
whereby,7
adolescents,7
often,7
analysis,7
homicides,7
set,7
unavailable,7
different,7
them,7
residuals,7
agents,7
come,7
much,7
seek,7
gangs,7
determine,6
measures,6
every,6
address,6
reasons,6
conceptual,6
higher,6
earlier,6
situations,6
generally,6
citywide,6
view,6
transmission,6
