WORDCOUNTS,WEIGHT
the,686
of,436
and,402
in,314
to,278
a,255
is,200
for,169
from,153
that,138
are,137
class,134
individuals,132
with,107
backgrounds,91
this,87
social,85
programs,85
on,84
risk,75
educational,70
by,69
service,67
as,67
expected,66
program,66
be,64
background,62
labor,61
gpa,54
have,54
differences,52
more,51
their,50
manual,50
inequality,49
it,47
wage,46
less,46
females,45
admission,44
choice,43
s,41
may,41
also,41
not,40
an,39
education,39
males,38
effects,38
gender,36
all,36
market,34
than,34
parents,34
advantaged,34
different,34
between,33
earnings,32
lower,32
but,32
outcomes,32
information,31
preferences,30
or,29
model,29
tertiary,29
i,29
higher,28
sciences,28
university,27
preference,27
which,27
specific,27
one,26
high,26
natural,26
hypothesis,26
at,25
ln,25
characteristics,25
these,25
level,25
alternatives,25
has,24
likely,24
can,24
field,23
returns,23
coefficients,23
difference,23
since,22
p,22
degree,22
individual,22
average,22
they,21
wages,21
found,21
table,21
years,21
there,20
costs,20
other,19
main,19
study,19
reference,19
classes,19
over,19
track,18
influence,18
across,18
economic,18
see,18
previous,18
effect,18
such,17
upper,17
degrees,17
article,17
school,17
job,17
prefer,16
e,16
studies,16
swedish,16
some,16
however,16
only,16
number,16
fields,16
alternative,16
if,15
resources,15
was,15
because,15
et,15
results,15
choices,15
al,15
children,15
do,15
distance,15
values,15
institutions,15
sweden,15
theory,15
both,15
percentile,15
emi,14
within,14
application,14
own,14
same,14
students,14
decision,14
size,14
admitted,13
graduates,13
choose,13
many,13
stronger,13
making,13
offer,13
although,13
into,12
those,12
sample,12
rank,12
factors,12
used,12
family,12
low,12
relative,12
models,12
should,12
tend,11
aversion,11
system,11
possible,11
segregation,11
vs,11
similar,11
data,11
literature,11
will,11
female,11
constraints,11
positive,11
so,11
who,11
when,11
erikson,11
case,10
most,10
logit,10
distribution,10
related,10
gpas,10
missing,10
variables,10
chosen,10
reward,10
science,10
lucas,10
length,10
share,10
any,10
each,10
variable,10
transaction,10
coefficient,10
horizontal,9
jonsson,9
large,9
negative,9
being,9
thus,9
estimates,9
even,9
no,9
how,9
mean,9
support,9
disadvantaged,9
result,9
demands,9
makes,9
occupations,9
hypotheses,9
register,9
nonmanual,9
employment,9
male,9
associated,9
universities,9
given,9
shown,9
traditional,9
test,8
secondary,8
tables,8
probability,8
means,8
age,8
important,8
order,8
choosing,8
up,8
were,8
three,8
averse,8
countries,8
observations,8
interaction,8
college,7
utility,7
hence,7
farmers,7
somewhat,7
primary,7
entrepreneurs,7
point,7
unstandardized,7
de,7
g,7
cf,7
without,7
performance,7
parentheses,7
show,7
access,7
occupation,7
example,7
whole,7
contrast,7
halaby,7
above,7
about,7
home,7
end,7
where,7
advantages,7
differ,7
note,7
applicants,7
analysis,7
suggests,7
value,7
include,7
prospects,7
does,6
group,6
rewards,6
colleges,6
analyses,6
origin,6
scheme,6
composition,6
debt,6
werfhorst,6
relatively,6
refer,6
contrary,6
van,6
rather,6
centered,6
weak,6
academic,6
failure,6
line,6
r,6
reflect,6
least,6
few,6
γ,6
therefore,6
demand,6
limited,6
shows,6
new,6
identical,6
minimize,6
present,6
range,6
attainment,6
parameter,6
increase,6
significant,6
institutional,6
sensitivity,6
general,6
function,6
standard,6
been,6
slope,6
here,6
set,6
very,6
type,6
code,6
off,6
potential,6
assumed,6
close,6
groups,5
favor,5
weaker,5
policy,5
migration,5
tuition,5
j,5
prestigious,5
available,5
achievement,5
state,5
ranked,5
heterogeneity,5
z,5
subjects,5
compared,5
mechanisms,5
levels,5
direct,5
risks,5
argued,5
orientation,5
lead,5
allow,5
could,5
further,5
though,5
unemployment,5
cannot,5
receive,5
basis,5
year,5
statistics,5
tested,5
separately,5
tracks,5
geographical,5
goldthorpe,5
morgan,5
included,5
positively,5
financial,5
larger,5
another,5
largely,5
dummy,5
trade,5
clear,5
would,5
consists,5
sensitive,5
united,5
types,5
dryler,5
dimension,5
capital,5
constant,5
whether,5
terms,5
attitudes,5
prestige,5
socioeconomic,5
through,5
role,5
qualitative,5
course,5
evidence,5
states,5
measured,5
association,5
classification,5
supply,5
strong,5
among,5
final,4
position,4
round,4
first,4
consistent,4
transitions,4
yogev,4
might,4
great,4
reasons,4
reproduction,4
correlation,4
make,4
human,4
regarding,4
quality,4
third,4
student,4
columns,4
shavit,4
act,4
variance,4
reason,4
occupational,4
conditional,4
strategy,4
friends,4
whereas,4
based,4
opt,4
explain,4
preferred,4
part,4
ayalon,4
errors,4
long,4
small,4
several,4
mechanism,4
avoid,4
equality,4
contact,4
interactions,4
outlined,4
cheung,4
two,4
qualified,4
noted,4
others,4
pattern,4
increases,4
receives,4
income,4
relevant,4
practice,4
imputed,4
factor,4
actual,4
theories,4
obtained,4
proximity,4
become,4
unqualified,4
institution,4
applications,4
detailed,4
life,4
face,4
then,4
log,4
funding,4
offers,4
adverse,4
according,4
what,4
receiving,4
unique,4
particular,4
categories,4
courses,4
finally,4
accept,4
approximately,4
instead,4
typically,4
correlated,4
pseudo,4
substantial,4
little,4
much,4
grants,4
suggested,3
career,3
measures,3
expect,3
american,3
experience,3
jackson,3
contrasted,3
attractive,3
together,3
follows,3
regression,3
takes,3
propensity,3
account,3
x,3
uncertain,3
behavior,3
component,3
calculated,3
realized,3
interest,3
turn,3
underlying,3
employers,3
y,3
loans,3
reflects,3
reimer,3
his,3
capture,3
process,3
difficult,3
importance,3
assuming,3
consequences,3
category,3
affect,3
linked,3
wealth,3
sum,3
n,3
squares,3
consequence,3
instance,3
logarithms,3
matching,3
expressed,3
uses,3
equations,3
economics,3
ranking,3
omitting,3
population,3
handled,3
criteria,3
having,3
work,3
nontraditional,3
curriculum,3
its,3
describe,3
broad,3
partly,3
overrepresented,3
approach,3
change,3
presented,3
hard,3
below,3
transfer,3
research,3
gradient,3
generally,3
using,3
society,3
graduation,3
positions,3
functioning,3
reduce,3
experiences,3
translates,3
direction,3
security,3
marginal,3
egp,3
adjusted,3
independent,3
chose,3
stated,3
toward,3
put,3
longer,3
limit,3
striking,3
pollak,3
time,3
hartog,3
zero,3
conclusions,3
accepted,3
shwed,3
entrepreneurial,3
original,3
aggregation,3
analyzed,3
private,3
discussion,3
including,3
elite,3
use,3
net,3
involves,3
characterized,3
maximize,3
especially,3
random,3
mare,3
mainly,3
prerequisites,3
alters,3
entail,3
relationship,3
chances,3
vertical,3
ordinary,3
becomes,3
often,3
vhs,3
following,3
must,3
current,3
privileged,3
gerber,3
living,3
better,3
vary,3
combined,3
them,3
sociology,3
problem,3
extent,3
differs,3
dependent,3
despite,3
allows,3
controls,3
contribute,3
rewarding,3
conditions,3
national,3
defined,3
summary,3
km,3
uncertainty,3
observed,3
undergraduate,2
done,2
limits,2
common,2
estimated,2
way,2
indicated,2
generated,2
correlations,2
commitment,2
everyone,2
disregard,2
second,2
materialistic,2
streufert,2
completely,2
specified,2
western,2
fixed,2
detrimental,2
total,2
attract,2
before,2
exceptions,2
turning,2
predominantly,2
disaggregated,2
nonexistent,2
implications,2
taken,2
expectation,2
departure,2
transmission,2
leading,2
assess,2
advantage,2
suggesting,2
conceptualized,2
operationalize,2
indifferent,2
arises,2
government,2
transferred,2
take,2
nevertheless,2
achieved,2
consist,2
context,2
circumvent,2
linear,2
regnér,2
u,2
implies,2
marked,2
drive,2
apply,2
anticipated,2
constrained,2
internationally,2
framework,2
central,2
includes,2
unevenly,2
dependence,2
explained,2
due,2
health,2
analyzing,2
ability,2
applicant,2
conducted,2
pay,2
priority,2
cases,2
reluctance,2
clustering,2
burgeoning,2
difficulty,2
estimate,2
find,2
weight,2
μ,2
look,2
vice,2
details,2
aim,2
poor,2
via,2
interesting,2
simultaneously,2
town,2
identification,2
predicted,2
negatively,2
generations,2
represented,2
analyzes,2
opportunity,2
earlier,2
appears,2
b,2
distant,2
unranked,2
latter,2
