WORDCOUNTS,WEIGHT
the,204
and,139
in,124
is,111
of,108
black,105
white,90
to,76
that,74
for,69
usepackage,66
couples,55
a,53
this,44
are,36
exchange,34
dominance,34
than,34
more,33
educational,33
me,32
status,31
expected,29
men,29
between,28
model,27
race,26
rosenfeld,25
women,25
be,25
table,24
male,24
college,23
school,23
by,23
marriages,23
have,23
mixed,23
high,23
education,22
with,21
i,21
as,20
x,19
observed,19
renewcommand,18
s,18
on,18
when,18
homogamy,18
it,17
not,17
ratio,17
these,17
we,17
been,15
female,15
from,15
less,15
some,15
mating,15
husband,14
marriage,14
different,13
educated,13
wife,13
but,12
racial,12
loglinear,12
cyr,12
document,12
one,11
all,11
other,11
distributions,11
what,11
would,11
evidence,11
hypothesis,11
at,10
their,10
mathrm,10
also,10
important,10
average,10
fu,10
models,10
highly,10
odds,10
counts,10
an,10
may,9
higher,9
assortative,9
hence,9
ratios,9
has,9
whites,9
can,9
marry,9
simple,8
there,8
data,8
given,8
which,8
such,8
blacks,8
interaction,8
begin,7
e,7
they,7
approaches,7
vs,7
marginal,7
differences,7
terms,7
gullickson,7
degree,7
approach,7
kalmijn,7
association,7
look,7
parameters,7
pagestyle,6
portland,6
rmdefault,6
note,6
main,6
groups,6
stmaryrd,6
textcomp,6
complex,6
amsfonts,6
us,6
declaremathsizes,6
common,6
amsmath,6
declaretextfontcommand,6
amsbsy,6
shows,6
encodingdefault,6
end,6
man,6
do,6
landscape,6
sfdefault,6
fontenc,6
see,6
empty,6
documentclass,6
wncyr,6
xspace,6
textcyr,6
pifont,6
bm,6
mathrsfs,6
significant,6
wncyss,6
amssymb,6
normalfont,6
amsxtra,6
newcommand,6
aastex,6
results,6
selectfont,6
will,5
does,5
where,5
if,5
husbands,5
reason,5
similar,5
why,5
about,5
wives,5
or,5
into,5
inequality,5
same,5
show,5
lower,5
stronger,5
tendencies,5
each,5
result,5
pattern,5
persons,5
however,5
because,5
well,5
used,5
both,5
two,5
married,5
difference,5
my,5
finding,5
times,5
contrast,5
compare,5
asymmetry,5
tendency,5
relative,5
he,4
