WORDCOUNTS,WEIGHT
the,940
of,614
and,358
to,303
firm,275
a,261
in,251
is,242
that,228
firms,154
promotion,140
for,127
law,117
are,117
with,105
as,100
this,98
chances,92
s,91
failure,84
an,67
between,63
model,58
have,58
life,57
i,54
likelihood,54
by,53
from,53
silicon,51
valley,51
partners,50
on,50
associates,48
employees,47
not,47
employee,46
it,44
there,43
bargaining,43
size,43
be,42
age,41
number,40
relationship,40
growth,39
partner,39
associate,38
more,38
years,38
organizational,37
while,37
one,36
strength,36
or,36
each,34
its,33
promotions,33
year,32
their,31
new,31
power,30
individual,30
within,29
probability,29
density,29
these,29
my,28
likely,28
research,27
market,26
labor,26
greater,26
p,26
has,26
than,25
was,25
clients,25
significant,25
effect,25
rate,24
career,24
attorneys,24
which,24
other,23
population,23
status,23
competition,23
time,23
less,23
may,22
legal,22
given,22
most,21
employer,21
at,20
scope,20
variables,20
both,20
promoted,20
employers,19
data,19
also,19
understanding,19
strong,19
lower,18
rates,18
high,18
employment,18
models,18
due,17
when,17
first,16
partnership,16
however,16
two,16
relation,16
those,15
well,15
study,15
many,15
were,15
period,15
variable,15
consistent,14
attorney,14
thus,14
higher,14
term,14
work,14
but,14
only,14
areas,14
dummy,14
ratio,14
whether,14
if,13
e,13
mobility,13
rewards,13
negative,13
since,13
vacancies,13
coded,13
paradox,13
income,13
hires,13
clear,13
statistically,13
set,13
hiring,13
does,12
they,12
test,12
context,12
vacancy,12
no,12
across,12
important,12
level,12
therefore,12
organizations,12
would,12
examine,12
using,12
potential,12
large,11
second,11
studies,11
some,11
perspective,11
competitive,11
similar,11
directory,11
structures,11
results,11
do,11
increases,11
findings,11
after,11
hubbell,11
usepackage,11
carroll,10
contexts,10
case,10
exist,10
cohort,10
opportunity,10
near,10
martindale,10
characteristics,10
value,10
will,10
death,10
chain,10
capture,10
promote,10
proposition,10
particular,10
should,10
corporate,9
stewman,9
all,9
possible,9
resources,9
such,9
expected,9
without,9
predicted,9
organization,9
result,9
future,9
tenure,9
hired,9
opportunities,9
thesis,9
addition,9
function,9
article,9
