WORDCOUNTS,WEIGHT
the,808
of,608
and,480
in,412
to,264
segregation,187
is,179
women,162
a,159
that,152
for,123
are,104
countries,103
s,102
this,100
as,97
sex,94
by,86
occupational,83
occupations,81
gender,71
with,71
time,67
from,66
within,63
convergence,62
model,58
it,57
labor,56
or,50
regime,50
no,48
these,47
on,47
levels,46
workers,46
be,46
across,45
state,42
regimes,42
equality,41
over,39
i,37
not,37
o,36
yes,36
force,36
categories,36
category,35
but,35
c,35
such,34
patterns,34
have,34
all,33
four,33
one,32
family,32
index,32
may,31
more,31
there,30
legislation,30
variability,30
states,30
into,29
which,29
ilo,29
at,28
related,28
each,28
while,28
substantive,27
managerial,27
trends,27
toward,26
united,26
market,25
most,25
work,25
service,25
were,25
they,24
also,24
american,23
an,23
hungary,23
services,23
stratification,23
between,23
professionals,22
working,22
social,22
structure,22
types,22
country,22
sociology,22
traditional,22
other,21
can,21
professional,21
press,21
some,20
journal,20
equal,20
data,20
change,20
level,20
results,20
will,20
new,20
typology,20
analyses,19
because,19
employment,19
sweden,19
has,18
changes,18
t,18
economic,18
table,18
their,17
university,17
occupation,17
many,17
formal,17
period,17
high,17
charles,17
type,17
likely,16
consistent,16
production,16
was,16
access,16
sociological,16
two,16
jobs,16
if,15
benefits,15
statistics,15
edited,15
variation,15
japan,15
values,15
should,15
child,14
e,14
operators,14
variance,14
care,14
fit,14
policies,14
therefore,14
pp,14
men,14
systems,14
economy,14
both,14
classification,14
commitment,13
first,13
either,13
since,13
fig,13
than,13
leave,13
however,13
participation,13
issues,13
research,13
action,13
see,13
been,13
constant,13
wilensky,13
extent,13
although,13
less,12
possible,12
egalitarianism,12
review,12
g,12
distinct,12
intervention,12
same,12
increasingly,12
clerical,12
would,12
european,12
dissimilarity,12
when,12
changing,12
average,12
grusky,11
inequality,11
york,11
welfare,11
policy,11
important,11
shall,11
egalitarian,11
example,11
female,11
where,11
mothers,11
discrimination,11
labour,11
then,11
affirmative,11
whether,11
form,11
association,11
major,11
common,10
diversity,10
differences,10
laws,10
similar,10
found,10
international,10
decline,10
nations,10
comparative,10
theories,10
trades,10
education,10
transport,10
models,10
context,9
convention,9
opportunity,9
associate,9
n,9
scale,9
approach,9
order,9
second,9
increase,9
finland,9
david,9
examine,9
we,9
respect,9
male,9
class,9
here,9
different,9
presented,9
evidence,9
expect,8
test,8
reveal,8
political,8
segregated,8
framework,8
underlying,8
geneva,8
how,8
whereas,8
result,8
based,8
cultural,8
line,8
department,8
used,8
paid,8
indeed,8
only,8
responsibilities,8
health,8
often,8
become,8
ratification,8
protective,8
distribution,8
allows,8
d,8
integration,8
strong,8
does,7
measures,7
denmark,7
position,7
might,7
suggesting,7
take,7
classified,7
amount,7
higher,7
rather,7
represented,7
certain,7
perspective,7
fagan,7
norway,7
further,7
well,7
away,7
status,7
socialist,7
absence,7
various,7
percentage,7
opportunities,7
under,7
home,7
support,7
lack,7
clerks,7
fits,7
reskin,7
educational,7
article,7
figure,7
analysis,7
rubery,7
any,7
parental,7
u,7
possibility,7
role,7
among,7
roles,7
large,6
ways,6
scheme,6
portugal,6
medical,6
human,6
development,6
machine,6
sample,6
converging,6
once,6
without,6
calif,6
workplace,6
proposed,6
had,6
basis,6
r,6
year,6
detailed,6
aggregate,6
society,6
periods,6
divergence,6
teaching,6
ed,6
again,6
pattern,6
forms,6
likelihood,6
existing,6
jacobs,6
constrains,6
maria,6
resulting,6
trend,6
logics,6
three,6
study,6
prohibiting,6
provide,6
saturated,6
maternity,6
antidiscrimination,6
best,6
particular,6
score,6
decrease,6
institutional,6
integrated,6
vary,6
much,6
zero,5
mobility,5
authority,5
modern,5
boulder,5
before,5
address,5
nature,5
system,5
prior,5
slight,5
representing,5
thus,5
due,5
against,5
europe,5
austria,5
rights,5
earlier,5
legal,5
unchanging,5
clearly,5
p,5
facilitate,5
during,5
participate,5
coupled,5
next,5
night,5
choose,5
mi,5
presence,5
underground,5
demand,5
make,5
movement,5
about,5
sales,5
industrial,5
degree,5
bic,5
range,5
labourers,5
low,5
open,5
nursing,5
so,5
after,5
provides,5
oecd,5
outcomes,5
increasing,5
continued,5
overrepresentation,5
indicate,5
ramirez,5
pressures,5
sainsbury,5
growing,5
according,5
unlikely,5
them,5
suggests,5
size,5
little,5
programs,5
shown,5
years,5
effects,5
defined,5
colo,5
equipment,5
generous,4
informative,4
inconsistent,4
western,4
driven,4
princeton,4
explaining,4
sources,4
hence,4
preceding,4
book,4
available,4
government,4
help,4
jill,4
those,4
case,4
jane,4
westview,4
lim,4
occurring,4
point,4
indicating,4
along,4
harold,4
interest,4
gendered,4
pay,4
meyer,4
cases,4
nor,4
response,4
third,4
single,4
employers,4
find,4
using,4
insofar,4
aimed,4
centered,4
b,4
derived,4
show,4
instance,4
union,4
gardiner,4
symbols,4
isco,4
public,4
directly,4
chang,4
revealed,4
positions,4
whole,4
forces,4
overrepresented,4
wi,4
shaping,4
generally,4
hakim,4
barbara,4
critical,4
overall,4
expansion,4
cedaw,4
sector,4
fairly,4
declining,4
useful,4
larger,4
john,4
withering,4
vt,4
do,4
gornick,4
continuing,4
perhaps,4
number,4
upon,4
