WORDCOUNTS,WEIGHT
the,581
of,283
and,213
in,185
to,172
for,151
this,126
that,111
a,103
manufacturing,85
from,84
deindustrialization,82
as,78
by,74
with,73
are,70
north,64
productivity,63
south,62
countries,61
these,58
effects,57
model,56
trade,56
employment,56
is,55
growth,53
on,48
s,43
affluence,42
national,42
data,41
sector,41
more,41
which,38
relative,38
not,36
unbalanced,35
it,33
their,33
results,30
variables,30
be,30
but,29
than,28
two,28
i,27
oecd,27
however,26
rowthorn,26
has,26
globalization,25
country,25
regression,24
between,24
across,23
jobs,23
labor,22
because,22
imports,22
exports,22
direct,21
or,20
three,20
can,20
variable,20
global,20
have,20
per,19
indirect,19
many,19
should,19
services,18
relationship,18
fe,18
they,17
levels,17
each,17
domestic,17
models,17
at,16
all,16
since,16
an,16
study,16
its,16
northern,16
decline,16
demand,16
also,16
income,16
causes,16
goods,16
explanations,16
economy,16
firms,16
one,15
test,15
estimates,15
factors,15
rising,15
my,15
period,15
set,15
other,14
account,14
correlation,14
most,14
international,14
service,14
time,14
previous,14
effect,14
capita,14
total,13
first,13
year,13
research,13
when,13
coefficient,13
advanced,12
some,12
explanatory,12
p,12
scholars,12
use,12
workers,12
table,12
accounts,12
specific,12
if,11
studies,11
rather,11
alderson,11
outsourcing,11
used,11
panel,11
will,11
then,11
economically,11
here,11
usepackage,11
represent,10
equations,10
simultaneously,10
using,10
economic,10
new,10
values,10
manufactured,10
increase,10
standard,10
analysis,10
growing,10
associated,10
ramaswamy,10
world,10
does,9
into,9
those,9
consumers,9
such,9
coefficients,9
observations,9
important,9
null,9
portion,9
patterns,9
increases,9
investment,9
real,9
were,9
low,9
would,9
suggest,9
equation,9
phenomenon,9
argument,9
sectors,9
hypothesis,9
coutts,8
production,8
occurs,8
gls,8
process,8
changes,8
was,8
appears,8
unemployment,8
well,8
gains,8
example,8
least,8
above,8
percentage,8
social,8
larger,8
less,8
statistically,8
figures,8
independent,8
been,8
often,8
united,8
over,8
them,8
while,8
way,7
bias,7
flows,7
negative,7
disturbance,7
within,7
fdi,7
primary,7
occurring,7
g,7
clark,7
third,7
unmeasured,7
may,7
how,7
b,7
support,7
means,7
statistical,7
could,7
positive,7
business,7
present,7
see,7
wood,7
another,7
made,7
parameter,7
determinants,7
control,7
combined,7
