WORDCOUNTS,WEIGHT
the,854
of,623
income,573
in,437
and,430
segregation,429
to,273
inequality,238
a,186
that,182
for,132
is,132
on,129
metropolitan,114
families,112
by,99
as,94
from,91
are,87
we,85
black,79
households,76
with,75
areas,72
than,69
effects,68
at,62
distribution,61
between,61
or,60
may,55
this,55
among,52
these,48
area,48
be,47
trends,46
effect,45
models,45
not,44
housing,43
poverty,42
which,42
average,42
index,41
it,40
white,40
spatial,40
incomes,40
each,38
has,37
model,37
more,36
have,36
one,33
affluence,33
patterns,33
information,33
our,33
race,33
an,31
figure,31
estimated,29
all,29
yes,29
neighborhoods,27
changes,27
racial,26
residential,26
year,26
using,26
variation,26
those,25
neighborhood,25
census,25
because,25
theory,25
groups,24
differences,24
household,24
largest,24
percentile,24
if,23
measures,23
group,23
was,23
table,23
set,23
they,22
large,22
fixed,22
across,22
their,22
above,22
however,21
local,21
ratio,21
s,20
population,20
scale,20
but,20
can,20
different,20
growth,19
example,19
covariates,19
will,19
al,19
social,19
et,19
radius,19
high,19
research,19
both,19
measure,19
given,19
estimates,18
data,18
family,18
much,18
greater,17
there,17
p,17
preferences,17
affects,17
such,16
affect,16
small,16
only,16
shows,16
increase,16
three,16
geographic,16
reardon,16
lower,15
jargowsky,15
within,15
environments,15
proportion,15
below,15
panel,15
results,15
watson,15
two,15
use,15
percentiles,15
grew,15
sorting,15
over,15
when,15
likely,14
first,14
fig,14
metro,14
public,14
well,14
least,14
distributions,14
less,14
see,14
outcomes,14
extent,14
years,14
measured,14
does,13
implies,13
other,13
analyses,13
some,13
neighbors,13
estimate,13
poor,13
no,13
levels,13
similar,13
most,13
based,13
gini,13
mayer,13
same,13
would,13
relationship,13
due,12
g,12
even,12
rather,12
decades,12
residents,12
change,12
level,12
separately,12
communities,12
under,12
time,12
note,12
difference,12
include,12
market,11
e,11
how,11
result,11
its,11
nonetheless,11
about,11
pattern,11
net,11
were,11
compute,11
then,11
any,11
states,11
roughly,11
live,10
h,10
moreover,10
decade,10
important,10
middle,10
second,10
overall,10
indicates,10
addition,10
fact,10
do,10
so,10
indicate,10
here,10
through,10
although,10
leads,9
thus,9
relatively,9
sample,9
observations,9
four,9
show,9
very,9
though,9
suggest,9
also,9
identical,9
where,9
range,9
computed,9
respectively,9
increasing,9
investigate,9
outcome,9
little,9
shown,9
association,9
studies,8
threshold,8
case,8
regarding,8
third,8
massey,8
linked,8
earners,8
lead,8
describe,8
regardless,8
value,8
many,8
top,8
figures,8
united,8
share,8
options,8
specific,8
middleand,7
available,7
able,7
key,7
prior,7
measuring,7
includes,7
used,7
ability,7
coefficients,7
stylized,7
order,7
positive,7
larger,7
another,7
discrimination,7
significant,7
largely,7
trend,7
services,7
individuals,7
described,7
low,7
period,7
article,7
provide,7
been,7
environment,7
scenario,7
particularly,7
rely,7
micro,7
correlated,7
blacks,7
rate,6
radii,6
might,6
u,6
point,6
quality,6
pay,6
rank,6
find,6
had,6
declined,6
found,6
appears,6
wealth,6
line,6
policies,6
actually,6
status,6
affluent,6
characteristics,6
zero,6
increases,6
including,6
times,6
variance,6
class,6
slightly,6
differ,6
primarily,6
predict,6
wheeler,6
school,6
sampson,6
far,6
goods,6
produce,6
categories,6
ranks,6
finally,6
potential,6
coefficient,6
chicago,6
recent,6
alone,5
likewise,5
total,5
negative,5
consistent,5
concentrated,5
rich,5
regression,5
segregated,5
uneven,5
nonpoor,5
except,5
indicating,5
body,5
left,5
higher,5
consequences,5
sum,5
driven,5
n,5
profile,5
solid,5
age,5
whereas,5
uses,5
app,5
equal,5
unemployment,5
directly,5
literature,5
fit,5
during,5
several,5
few,5
finds,5
yields,5
suburban,5
sharply,5
spatially,5
end,5
number,5
values,5
findings,5
variables,5
educational,5
who,5
responsible,5
analysis,5
tracts,5
form,5
particular,5
while,5
suggests,5
amenities,5
evidence,5
summary,5
strong,5
resources,5
per,4
ways,4
into,4
sources,4
ii,4
words,4
definition,4
together,4
take,4
wealthy,4
somewhat,4
political,4
jeunesse,4
right,4
account,4
taeuber,4
constrained,4
corresponding,4
labor,4
yang,4
afford,4
fischer,4
compare,4
details,4
rates,4
parks,4
mechanisms,4
theil,4
mean,4
space,4
parentheses,4
nsi,4
upper,4
policy,4
categorical,4
fitted,4
access,4
strongly,4
piketty,4
war,4
diploma,4
aspects,4
proportions,4
whole,4
place,4
causal,4
corresponds,4
presence,4
generally,4
appropriate,4
mechanism,4
separation,4
reduce,4
us,4
home,4
patterning,4
rise,4
definitions,4
stronger,4
others,4
financial,4
investigates,4
turner,4
children,4
substantially,4
existing,4
eq,4
degree,4
saez,4
attainment,4
samples,4
empirical,4
entirely,4
processes,4
actual,4
macro,4
clear,4
individual,4
characterized,4
function,4
standard,4
provides,4
relative,4
la,4
specifications,4
highand,4
independent,4
dashed,4
lines,4
institutions,4
excluding,4
rapidly,4
often,4
mortality,4
stable,4
detail,4
variable,4
magnitude,4
associated,4
control,4
capital,4
half,4
better,4
evident,4
capita,4
whether,4
rose,4
ses,4
size,4
reported,4
despite,4
bootstrapped,4
world,4
finding,4
grown,4
files,4
increased,4
hypothesis,4
now,3
o,3
common,3
estate,3
implying,3
cells,3
distributed,3
expect,3
center,3
confidence,3
schools,3
weaker,3
source,3
test,3
indexes,3
specifically,3
implications,3
enables,3
tiebout,3
nature,3
leading,3
advantage,3
link,3
composition,3
real,3
i,3
last,3
cell,3
neckerman,3
primary,3
discuss,3
possible,3
move,3
whites,3
bottom,3
ross,3
relies,3
throughout,3
review,3
development,3
denote,3
markets,3
torche,3
turn,3
tape,3
cases,3
unchanged,3
y,3
farley,3
general,3
let,3
main,3
se,3
certain,3
parts,3
scales,3
consistency,3
reason,3
rising,3
understand,3
ensure,3
operate,3
additional,3
requires,3
appear,3
location,3
brands,3
equally,3
cannot,3
basis,3
r,3
received,3
part,3
related,3
nonrich,3
rows,3
own,3
approach,3
prices,3
statistically,3
fully,3
plausible,3
discriminatory,3
practices,3
various,3
economic,3
community,3
serve,3
adjusted,3
robust,3
reports,3
cumulative,3
sullivan,3
new,3
α,3
enough,3
present,3
necessary,3
distance,3
hypotheses,3
began,3
tail,3
points,3
health,3
held,3
features,3
differently,3
homogeneously,3
imply,3
bars,3
five,3
fewer,3
suburbanization,3
frey,3
meant,3
must,3
demonstrate,3
confounding,3
dimension,3
did,3
argue,3
associations,3
growing,3
what,3
sociology,3
ioannides,3
interval,3
tightly,3
urban,3
infant,3
arguments,3
conversely,3
isolated,3
sarin,3
smaller,3
defined,3
profiles,3
tract,3
col,3
lowand,2
produces,2
way,2
extreme,2
comparability,2
mortgage,2
needed,2
complex,2
perpetuate,2
mobility,2
true,2
bias,2
specified,2
