WORDCOUNTS,WEIGHT
the,964
of,715
in,357
and,340
to,331
a,257
subgroup,190
social,169
that,163
is,160
actors,155
for,145
we,144
are,141
as,135
by,108
action,105
actor,105
with,101
subgroups,100
not,88
on,81
capital,79
which,78
structure,78
members,77
ties,74
french,73
between,73
through,70
financial,69
our,68
elite,65
be,65
hostile,64
within,61
from,61
s,60
more,60
system,57
or,57
an,56
this,55
actions,51
their,50
membership,49
one,48
i,47
other,45
same,45
have,45
they,43
was,43
but,43
at,42
p,42
among,42
may,41
effect,41
trust,40
were,40
if,39
than,38
friendships,36
who,35
reciprocity,35
transactions,34
likely,33
such,33
because,33
support,32
it,31
another,31
most,29
effects,29
kadushin,28
supportive,28
e,27
there,27
act,27
these,27
two,27
solidarity,26
boundaries,26
consistent,25
de,24
g,24
friends,24
model,24
systems,24
table,24
each,24
enforceable,23
political,23
friendship,23
data,23
has,23
level,23
thus,22
example,22
will,22
frank,22
cohesive,22
first,21
ena,21
norm,21
when,21
then,21
common,20
resources,20
also,20
defined,20
quillacq,19
embedded,19
acts,19
others,19
would,19
can,19
dual,19
different,19
models,19
group,18
engage,18
pursue,18
his,18
based,18
b,17
organization,17
portes,17
only,17
associated,17
hypothesis,17
sensenbrenner,16
le,16
pattern,16
note,16
whether,16
terms,16
he,15
those,15
even,15
coleman,15
particular,15
sociology,15
american,14
against,14
journal,14
second,14
party,14
many,14
establish,14
c,14
large,13
link,13
relations,13
member,13
economic,13
controlling,13
institutions,13
while,13
observed,13
indicated,12
sanctions,12
regarding,12
general,12
important,12
access,12
directly,12
figure,12
see,12
described,12
control,12
conditions,12
define,12
given,12
negative,11
algorithm,11
used,11
small,11
therefore,11
do,11
foci,11
so,11
been,11
specific,11
systemic,10
granovetter,10
case,10
fig,10
how,10
could,10
positions,10
partly,10
identified,10
all,10
odds,10
toward,10
norms,10
use,10
known,10
over,10
did,10
both,10
reported,10
evidence,10
represent,9
government,9
mutual,9
affiliation,9
no,9
direct,9
linked,9
further,9
reciprocate,9
