WORDCOUNTS,WEIGHT
the,629
and,340
of,340
to,277
in,193
a,146
for,123
employment,103
with,98
that,94
ced,92
is,82
firms,82
nam,80
as,80
on,79
business,76
are,76
economic,73
this,71
recessions,61
these,54
affiliation,51
during,51
by,50
be,48
i,46
s,44
companies,44
from,44
also,43
more,42
market,37
effects,37
recession,35
industry,33
political,32
variables,32
their,31
not,30
associations,30
years,30
it,29
or,29
which,28
growth,27
should,27
model,27
results,26
economy,26
other,24
but,24
while,24
all,23
financial,23
conditions,23
an,23
associated,23
between,23
strong,23
corporate,22
data,22
will,22
social,22
were,22
can,22
at,21
p,21
profits,21
firm,20
top,20
would,20
association,20
downturns,19
there,19
was,19
executive,19
how,18
practices,18
they,17
research,17
when,17
decisions,17
into,16
labor,16
government,16
may,16
effect,16
pressures,16
share,16
have,16
greater,15
trends,15
macroeconomic,15
investment,15
significant,15
ideas,15
than,14
two,14
table,14
variable,14
models,14
you,14
such,13
executives,13
could,13
positive,13
increases,13
each,13
both,13
group,12
across,12
positions,12
time,12
ties,12
whether,12
groups,11
negative,11
within,11
fortune,11
however,11
its,11
forces,11
actions,11
about,11
same,11
analysis,11
set,11
over,11
control,11
uncertainty,11
interaction,11
policy,10
my,10
first,10
consistent,10
levels,10
employees,10
important,10
competitive,10
policies,10
corporations,10
controlling,10
trend,10
period,10
businesses,10
foreign,10
through,10
hypothesis,10
rate,9
countercyclical,9
test,9
thus,9
against,9
no,9
operations,9
managers,9
sociological,9
well,9
participation,9
literature,9
core,9
cycle,9
demand,9
direction,9
power,9
do,9
number,9
so,9
especially,9
binary,9
countries,9
log,9
membership,9
different,9
recessionary,9
much,9
federal,8
position,8
cycles,8
way,8
together,8
respond,8
developed,8
revenues,8
factors,8
affect,8
out,8
having,8
year,8
president,8
only,8
less,8
strategies,8
gdp,8
hypotheses,8
national,8
times,8
stable,8
stability,8
level,8
roe,8
instead,8
if,7
whitman,7
tie,7
has,7
account,7
price,7
perspective,7
leadership,7
result,7
assets,7
useem,7
stock,7
because,7
indicator,7
productivity,7
still,7
positively,7
costs,7
preferences,7
new,7
use,7
workers,7
increasing,7
indicate,7
any,7
collins,7
terms,7
suggests,7
cash,7
develop,7
later,6
american,6
weaker,6
expenditures,6
lower,6
great,6
expected,6
individual,6
networks,6
influence,6
support,6
acquisition,6
compustat,6
cut,6
affiliated,6
public,6
term,6
further,6
shape,6
abroad,6
prices,6
contrast,6
workforce,6
up,6
dependent,6
downsizing,6
reduce,6
competition,6
chairman,6
variation,6
another,6
spending,6
moody,6
findings,6
observed,6
dummy,6
provides,6
joint,6
merger,6
peers,6
leaders,6
decline,6
better,6
them,6
particular,6
include,6
either,5
production,5
debt,5
regression,5
context,5
system,5
design,5
adjustment,5
rather,5
direct,5
understand,5
consider,5
coefficients,5
numbers,5
strategy,5
budros,5
view,5
had,5
unions,5
explain,5
directly,5
work,5
related,5
panel,5
value,5
likely,5
action,5
epc,5
make,5
company,5
efforts,5
subsidiaries,5
considerable,5
geography,5
keynesian,5
private,5
budget,5
inversely,5
after,5
note,5
investigate,5
environment,5
then,5
thinking,5
hypothesized,5
what,5
plants,5
maintain,5
statement,5
some,5
politics,5
controls,5
measure,5
lists,5
states,5
enterprise,5
given,5
divergent,5
